Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E0,04/05/04,Portsmouth,Arsenal,1,1,D,1,0,H,M Riley,11,20,6,9,13,10,5,12,0,2,0,0,4.5,3.3,1.8,4.25,3.25,1.8,4.2,2.7,1.9,4.33,3.2,1.73,4.33,3.4,1.8,4,3.25,1.8,4.33,3.2,1.72,1.85,1.85,1.95,1.85,1.7,2.15,0.75,1.95,1.9,0.5,1.95,1.95,0.5
E0,08/05/04,Birmingham,Liverpool,0,3,A,0,1,A,S Dunn,3,15,2,8,11,12,3,5,2,0,1,0,3.4,3.25,2.1,3.25,3.25,2.05,3.4,3.3,1.85,3,3.2,2.1,3.2,3.4,2.1,3.25,3.25,2,3.25,3.4,1.9,1.95,1.75,2,1.8,2.05,1.7,0.25,,,,1.8,2.1,0.5
E0,08/05/04,Everton,Bolton,1,2,A,0,1,A,P Durkin,16,10,9,3,14,9,7,3,2,0,0,0,2.25,3.3,3,2.2,3.2,3,2.2,3.1,2.8,2.2,3.2,2.8,2.25,3.3,3,2.2,3.2,2.88,2.1,3.2,3,1.95,1.75,1.95,1.85,1.6,2.2,0,2,1.85,-0.25,2,1.9,-0.25
E0,08/05/04,Leeds,Charlton,3,3,D,2,1,H,M Halsey,13,12,7,6,12,9,3,2,0,0,0,0,2.6,3.25,2.6,2.5,3.25,2.52,2.3,3.1,2.6,2.5,3.2,2.5,2.75,3.3,2.4,2.5,3.2,2.5,2.62,3.1,2.37,1.85,1.85,1.95,1.85,2.2,1.6,-0.25,,,,,,
E0,08/05/04,Leicester,Portsmouth,3,1,H,2,0,H,G Poll,13,14,9,7,11,15,8,3,0,2,0,0,2.4,3.4,2.75,2.4,3.25,2.65,2.5,3,2.5,2.38,3.2,2.6,2.4,3.3,2.75,2.4,3.2,2.6,2.4,3.25,2.5,1.95,1.75,2,1.8,2.05,1.7,-0.25,,,,,,
E0,08/05/04,Man United,Chelsea,1,1,D,0,1,A,S Bennett,12,11,7,7,9,19,6,2,3,2,0,1,2.25,3.2,3.1,2.1,3.2,3.2,2,3.1,3.2,2.2,3.2,2.8,2.1,3.3,3.3,2.2,3.2,2.88,2.25,3,2.87,1.85,1.85,2,1.8,1.5,2.45,0,1.8,2.05,-0.25,1.875,2.025,-0.25
E0,08/05/04,Middlesbrough,Man City,2,1,H,2,1,H,M Riley,12,14,7,6,9,14,5,4,1,1,0,0,2.1,3.25,3.4,2.05,3.25,3.25,2,3.1,3.2,1.8,3.25,3.75,2.1,3.2,3.4,1.91,3.25,3.5,2,3.2,3.2,1.9,1.79,2,1.8,1.5,2.45,0,1.9,1.95,-0.25,1.9,2,-0.25
E0,08/05/04,Southampton,Aston Villa,1,1,D,1,1,D,H Webb,18,14,10,7,10,13,4,4,1,0,0,0,2.87,3.4,2.3,2.8,3.2,2.3,3,3.1,2.1,2.8,3.2,2.2,3,3.3,2.25,2.75,3.25,2.25,2.7,3.3,2.2,1.95,1.75,1.95,1.85,1.85,2,0.25,1.8,2.05,0.25,1.85,2.05,0.25
E0,08/05/04,Tottenham,Blackburn,1,0,H,1,0,H,A D'Urso,16,14,13,2,9,17,7,7,0,2,0,0,2.3,3.4,2.87,2.15,3.25,3.05,2.1,3,3.1,2.1,3.2,3,2.2,3.4,3,2.2,3.2,2.88,2.2,3.25,2.75,1.79,1.9,1.85,1.95,1.6,2.2,0,1.95,1.9,-0.25,2,1.9,-0.25
E0,09/05/04,Fulham,Arsenal,0,1,A,0,1,A,M Dean,12,7,5,5,13,19,6,7,1,3,0,0,3.25,3.4,2.1,3.8,3.2,1.9,3.6,2.6,2.1,3.5,3.2,1.91,4,3.25,1.91,3.5,3.25,1.91,3.6,2.87,2,1.9,1.79,2,1.8,1.74,1.9,0.5,,,,2.125,1.775,0.25,,,,,
E0,09/05/04,Newcastle,Wolves,1,1,D,1,0,H,M Messias,19,15,8,7,13,11,13,3,1,2,0,0,1.3,5,9,1.27,5,9.5,1.22,4.8,9.5,1.29,4.5,8,1.3,5,9,1.25,5,9,1.22,5,9.5,1.65,2.05,1.7,2.1,1.92,1.66,-1.5,,,,,,,,,,,
E0,12/05/04,Southampton,Newcastle,3,3,D,2,2,D,G Poll,15,22,12,12,13,16,3,5,1,2,0,0,2.87,3.6,2.2,3.25,3.25,2.05,3.1,3.2,2,2.75,3.2,2.25,3,3.3,2.25,2.88,3.4,2.1,3.25,3.4,1.9,1.95,1.75,,,1.9,1.9,0.25,1.88,1.96,0.25,1.9,2,0.25,,,,,
E0,15/05/04,Arsenal,Leicester,2,1,H,0,1,A,P Durkin,17,2,10,1,15,13,7,5,0,1,0,0,1.25,5,13,1.22,5,12,1.3,4,8.5,1.17,5.5,12,1.25,5,12,1.22,5,10,1.22,4.5,12,1.65,2.05,1.7,2.1,1.22,3.53,-0.5,,,,,,,,,,,
E0,15/05/04,Aston Villa,Man United,0,2,A,0,2,A,R Styles,16,12,8,8,21,15,9,4,4,3,0,2,2.2,3.4,3,2.05,3.4,3.1,2.1,3.2,2.9,2.2,3.25,2.75,2.2,3.2,3.2,2,3.4,3.1,2,3.4,3,1.9,1.79,2,1.8,1.9,1.95,-0.25,2.04,1.8,-0.25,1.975,1.925,-0.25,,,,,
E0,15/05/04,Blackburn,Birmingham,1,1,D,1,0,H,D Gallagher,10,9,5,5,11,12,6,8,0,0,0,0,2.1,3.4,3.25,2.05,3.25,3.2,2.1,3,3.1,2.2,3.25,2.75,2.25,3.2,3.1,2.1,3.25,3,2,3.2,3.2,1.9,1.79,2,1.8,1.9,1.95,-0.25,1.94,1.9,-0.5,1.9,2,-0.25,,,,,
E0,15/05/04,Bolton,Fulham,0,2,A,0,1,A,G Barber,17,10,9,6,9,14,11,3,1,1,0,0,2,3.2,3.75,1.95,3.25,3.5,1.9,3.1,3.5,1.91,3.2,3.5,2,3.3,3.6,2,3.25,3.25,1.9,3.25,3.4,1.9,1.79,1.9,1.9,1.95,1.69,-0.5,2.02,1.82,-0.5,2.05,1.85,-0.5,,,,,
E0,15/05/04,Charlton,Southampton,2,1,H,1,0,H,J Winter,10,12,5,4,13,10,7,10,0,1,0,0,2,3.3,3.6,2.05,3.25,3.2,2,3.1,3.2,2,3.2,3.2,2,3.3,3.6,2,3.25,3.25,2,3.2,3.2,1.85,1.85,1.95,1.85,1.9,1.95,-0.25,1.76,2.08,-0.5,2.05,1.85,-0.5,,,,,
E0,15/05/04,Chelsea,Leeds,1,0,H,1,0,H,M Dean,19,4,9,0,5,9,9,2,0,0,0,0,1.33,4.5,9,1.3,4.4,9,1.4,3.9,6,1.3,4.33,8,1.33,4.5,9,1.33,4.2,8,1.3,4.33,8,1.65,2.05,1.75,2.05,1.3,2.96,-0.5,1.7,2.14,-1.5,,,,,,,,
E0,15/05/04,Liverpool,Newcastle,1,1,D,0,1,A,M Riley,8,6,4,5,11,17,8,1,1,1,0,0,2,3.3,3.6,2,3.25,3.35,2,3.1,3.2,1.8,3.4,3.6,1.91,3.4,3.75,2,3.25,3.25,2,3.3,3.1,1.9,1.79,2,1.8,2,1.65,-0.5,,,,2.1,1.8,-0.5,,,,,
E0,15/05/04,Man City,Everton,5,1,H,3,0,H,S Dunn,13,2,11,0,5,8,7,3,1,1,0,0,2.1,3.25,3.4,1.95,3.25,3.5,1.9,3.1,3.5,1.83,3.2,3.75,2.1,3.3,3.3,2,3.25,3.25,1.9,3.25,3.4,1.85,1.85,1.9,1.9,1.95,1.69,-0.5,1.72,2.12,-0.25,1.875,2.025,-0.25,,,,,
E0,15/05/04,Portsmouth,Middlesbrough,5,1,H,3,1,H,M Halsey,16,19,10,4,12,8,7,2,0,0,0,0,2.25,3.3,3,2.1,3.25,3.1,2.1,3,3.1,2.2,3.2,2.8,2.2,3.2,3.2,2.2,3.2,2.88,2,3.3,3.1,1.9,1.79,2,1.8,1.95,1.9,-0.25,2,1.84,-0.25,2.075,1.825,-0.25,,,,,
E0,15/05/04,Wolves,Tottenham,0,2,A,0,1,A,S Bennett,18,14,10,12,6,11,5,3,1,1,1,0,2.37,3.3,2.8,2.3,3.25,2.75,2.2,3,2.9,2.2,3.25,2.75,2.3,3.2,3,2.38,3.2,2.62,2.25,3.3,2.62,1.75,1.95,1.8,2,1.75,2.1,0,,,,,,,,,,,
