Id,name,key,place_id,code,alt_names,country_id,region_id,city_id,pop,popm,area,m,c,d,created_at,updated_at
905,Canberra,canberra,1521,,,172,361,,367752,,,False,False,False,2014-10-17T00:54:01.3452010-04:00,2014-10-17T00:54:01.3869050-04:00
906,Darwin,darwin,1523,,,172,362,,75908,129062,,False,False,False,2014-10-17T00:54:01.3507340-04:00,2014-10-17T00:54:01.4119700-04:00
907,Gold Coast,goldcoast,1524,,,172,356,,591473,,,False,False,False,2014-10-17T00:54:01.3766320-04:00,2014-10-17T00:54:01.3766320-04:00
908,Tweed Heads,tweedheads,1525,,,172,355,,51788,,,False,False,False,2014-10-17T00:54:01.3799860-04:00,2014-10-17T00:54:01.3799860-04:00
909,Queanbeyan,queanbeyan,1526,,,172,355,,34084,,,False,False,False,2014-10-17T00:54:01.3897740-04:00,2014-10-17T00:54:01.3897740-04:00
910,Wollongong,wollongong,1527,,,172,355,,245942,288101,,False,False,False,2014-10-17T00:54:01.3927620-04:00,2014-10-17T00:54:01.3927620-04:00
911,Geelong,geelong,1528,,,172,359,,143291,174087,,False,False,False,2014-10-17T00:54:01.3988800-04:00,2014-10-17T00:54:01.3988800-04:00
912,Townsville,townsville,1529,,,172,356,,,167636,,False,False,False,2014-10-17T00:54:01.4043630-04:00,2014-10-17T00:54:01.4043630-04:00
913,Cairns,cairns,1530,,,172,356,,133893,146477,,False,False,False,2014-10-17T00:54:01.4086010-04:00,2014-10-17T00:54:01.4086010-04:00
914,Toowoomba,toowoomba,1531,,,172,356,,96597,125265,,False,False,False,2014-10-17T00:54:01.4152670-04:00,2014-10-17T00:54:01.4152670-04:00
915,Launceston,launceston,1532,,,172,358,,74085,107746,,False,False,False,2014-10-17T00:54:01.4182140-04:00,2014-10-17T00:54:01.4182140-04:00
916,Albury,albury,1533,,,172,355,,45627,,,False,False,False,2014-10-17T00:54:01.4210640-04:00,2014-10-17T00:54:01.4210640-04:00
917,Wodonga,wodonga,1534,,,172,359,,31605,,,False,False,False,2014-10-17T00:54:01.4239880-04:00,2014-10-17T00:54:01.4239880-04:00
918,Ballarat,ballarat,1535,,,172,359,,85935,95007,,False,False,False,2014-10-17T00:54:01.4269130-04:00,2014-10-17T00:54:01.4269130-04:00
919,Bendigo,bendigo,1536,,,172,359,,82794,89666,,False,False,False,2014-10-17T00:54:01.4299940-04:00,2014-10-17T00:54:01.4299940-04:00
920,Auckland,auckland,1537,,,182,,,,1,,False,False,False,2014-10-17T00:54:01.4347030-04:00,2014-10-17T00:54:01.4347030-04:00
921,La Plata,laplata,1540,,,186,364,,,,,False,False,False,2014-10-17T00:54:01.5711900-04:00,2014-10-17T00:54:01.5711900-04:00
922,San Fernando del Valle de Catamarca,sanfernandodelvalledecatamarca,1542,,,186,365,,,,,False,False,False,2014-10-17T00:54:01.5764130-04:00,2014-10-17T00:54:01.5764130-04:00
923,Resistencia,resistencia,1544,,,186,366,,,,,False,False,False,2014-10-17T00:54:01.5816630-04:00,2014-10-17T00:54:01.5816630-04:00
924,Rawson,rawson,1546,,,186,367,,,,,False,False,False,2014-10-17T00:54:01.5870390-04:00,2014-10-17T00:54:01.5870390-04:00
925,CÃ³rdoba,cordoba,1548,,,186,368,,,1,,False,False,False,2014-10-17T00:54:01.5918870-04:00,2014-10-17T00:54:01.7527200-04:00
926,Corrientes,corrientes,1550,,,186,369,,,,,False,False,False,2014-10-17T00:54:01.5966580-04:00,2014-10-17T00:54:01.5966580-04:00
927,ParanÃ¡,parana,1552,,,186,370,,,,,False,False,False,2014-10-17T00:54:01.6033500-04:00,2014-10-17T00:54:01.6033500-04:00
928,Formosa,formosa,1554,,,186,371,,,,,False,False,False,2014-10-17T00:54:01.6154420-04:00,2014-10-17T00:54:01.6154420-04:00
929,San Salvador de Jujuy,sansalvadordejujuy,1556,,,186,372,,,,,False,False,False,2014-10-17T00:54:01.6211010-04:00,2014-10-17T00:54:01.6211010-04:00
930,Santa Rosa,santarosa,1558,,,186,373,,,,,False,False,False,2014-10-17T00:54:01.6262800-04:00,2014-10-17T00:54:01.6262800-04:00
931,La Rioja,larioja,1560,,,186,374,,,,,False,False,False,2014-10-17T00:54:01.6312980-04:00,2014-10-17T00:54:01.6312980-04:00
932,Mendoza,mendoza,1562,,,186,375,,,,,False,False,False,2014-10-17T00:54:01.6363140-04:00,2014-10-17T00:54:01.6363140-04:00
933,Posadas,posadas,1564,,,186,376,,,,,False,False,False,2014-10-17T00:54:01.6414350-04:00,2014-10-17T00:54:01.6414350-04:00
934,NeuquÃ©n,neuquen,1566,,,186,377,,,,,False,False,False,2014-10-17T00:54:01.6465580-04:00,2014-10-17T00:54:01.6465580-04:00
935,Viedma,viedma,1568,,,186,378,,,,,False,False,False,2014-10-17T00:54:01.6515500-04:00,2014-10-17T00:54:01.6515500-04:00
936,Salta,salta,1570,,,186,379,,,,,False,False,False,2014-10-17T00:54:01.6566520-04:00,2014-10-17T00:54:01.6566520-04:00
937,San Luis,sanluis,1573,,,186,381,,,,,False,False,False,2014-10-17T00:54:01.6667200-04:00,2014-10-17T00:54:01.6667200-04:00
938,RÃ­o Gallegos,riogallegos,1575,,,186,382,,,,,False,False,False,2014-10-17T00:54:01.6715600-04:00,2014-10-17T00:54:01.6715600-04:00
939,Santiago del Estero,santiagodelestero,1578,,,186,384,,,,,False,False,False,2014-10-17T00:54:01.6813410-04:00,2014-10-17T00:54:01.6813410-04:00
940,Ushuaia,ushuaia,1580,,,186,385,,,,,False,False,False,2014-10-17T00:54:01.6864640-04:00,2014-10-17T00:54:01.6864640-04:00
941,San Miguel de TucumÃ¡n,sanmigueldetucuman,1582,,,186,386,,,,,False,False,False,2014-10-17T00:54:01.6916940-04:00,2014-10-17T00:54:01.6916940-04:00
942,Buenos Aires,buenosaires,1583,,,186,363,,,14,,False,False,False,2014-10-17T00:54:01.7496060-04:00,2014-10-17T00:54:01.7496060-04:00
943,Rosario,rosario,1584,,,186,383,,,1,,False,False,False,2014-10-17T00:54:01.7615480-04:00,2014-10-17T00:54:01.7615480-04:00
944,Rafaela,rafaela,1585,,,186,383,,,,,False,False,False,2014-10-17T00:54:01.7653470-04:00,2014-10-17T00:54:01.7653470-04:00
945,Santa Cruz,santacruz,1586,,,187,,,,2,,False,False,False,2014-10-17T00:54:01.7737820-04:00,2014-10-17T00:54:01.7737820-04:00
946,Cochabamba,cochabamba,1587,,,187,,,,1,,False,False,False,2014-10-17T00:54:01.7763240-04:00,2014-10-17T00:54:01.7763240-04:00
947,Rio Branco,riobranco,1589,,,188,387,,,,,False,False,False,2014-10-17T00:54:01.7837560-04:00,2014-10-17T00:54:01.7837560-04:00
948,MacapÃ¡,macapa,1591,,,188,388,,,,,False,False,False,2014-10-17T00:54:01.7930470-04:00,2014-10-17T00:54:01.7930470-04:00
949,Manaus,manaus,1593,,,188,389,,1802525,2178405,,False,False,False,2014-10-17T00:54:01.8004460-04:00,2014-10-17T00:54:02.0290390-04:00
950,BelÃ©m,belem,1595,,,188,390,,1392031,2142185,,False,False,False,2014-10-17T00:54:01.8093450-04:00,2014-10-17T00:54:02.0414570-04:00
951,Porto Velho,portovelho,1597,,,188,391,,,,,False,False,False,2014-10-17T00:54:01.8165850-04:00,2014-10-17T00:54:01.8165850-04:00
952,Boa Vista,boavista,1599,,,188,392,,,,,False,False,False,2014-10-17T00:54:01.8240870-04:00,2014-10-17T00:54:01.8240870-04:00
953,Palmas,palmas,1601,,,188,393,,,,,False,False,False,2014-10-17T00:54:01.8318280-04:00,2014-10-17T00:54:01.8318280-04:00
954,MaceiÃ³,maceio,1603,,,188,394,,1002675,1160393,,False,False,False,2014-10-17T00:54:01.8499170-04:00,2014-10-17T00:54:02.0613090-04:00
955,Salvador,salvador,1605,,,188,395,,2676606,3451549,,False,False,False,2014-10-17T00:54:01.8594860-04:00,2014-10-17T00:54:02.0160830-04:00
956,Fortaleza,fortaleza,1607,,,188,396,,2447409,3502319,,False,False,False,2014-10-17T00:54:01.8672970-04:00,2014-10-17T00:54:02.0224620-04:00
957,SÃ£o LuÃ­s,saoluis,1609,,,188,397,,1011943,1211270,,False,False,False,2014-10-17T00:54:01.8745710-04:00,2014-10-17T00:54:02.0580520-04:00
958,JoÃ£o Pessoa,joaopessoa,1611,,,188,398,,702235,1146461,,False,False,False,2014-10-17T00:54:01.8819950-04:00,2014-10-17T00:54:02.0907400-04:00
959,Recife,recife,1613,,,188,399,,1536934,4150004,,False,False,False,2014-10-17T00:54:01.8893150-04:00,2014-10-17T00:54:02.0352440-04:00
960,Teresina,teresina,1615,,,188,400,,802537,1116303,,False,False,False,2014-10-17T00:54:01.8967230-04:00,2014-10-17T00:54:02.0786000-04:00
961,Natal,natal,1617,,,188,401,,806203,1998123,,False,False,False,2014-10-17T00:54:01.9038700-04:00,2014-10-17T00:54:02.0750190-04:00
962,Aracaju,aracaju,1619,,,188,402,,,,,False,False,False,2014-10-17T00:54:01.9118740-04:00,2014-10-17T00:54:01.9118740-04:00
963,BrasÃ­lia,brasilia,1621,,,188,403,,2562963,3768902,,False,False,False,2014-10-17T00:54:01.9195660-04:00,2014-10-17T00:54:02.0192450-04:00
964,GoiÃ¢nia,goiania,1623,,,188,404,,1301892,2162097,,False,False,False,2014-10-17T00:54:01.9285840-04:00,2014-10-17T00:54:02.0449400-04:00
965,CuiabÃ¡,cuiaba,1625,,,188,405,,550562,815392,,False,False,False,2014-10-17T00:54:01.9370000-04:00,2014-10-17T00:54:02.1035460-04:00
966,Campo Grande,campogrande,1627,,,188,406,,787204,991420,,False,False,False,2014-10-17T00:54:01.9446620-04:00,2014-10-17T00:54:02.0816840-04:00
967,Belo Horizonte,belohorizonte,1630,,,188,408,,2375444,5397438,,False,False,False,2014-10-17T00:54:01.9603850-04:00,2014-10-17T00:54:02.0258950-04:00
968,Rio de Janeiro,riodejaneiro,1632,,,188,409,,6323037,11902701,,False,False,False,2014-10-17T00:54:01.9679960-04:00,2014-10-17T00:54:02.0128600-04:00
969,SÃ£o Paulo,saopaulo,1634,,,188,410,,11244369,19889559,,False,False,False,2014-10-17T00:54:01.9755810-04:00,2014-10-17T00:54:02.0096150-04:00
970,Curitiba,curitiba,1636,,,188,411,,1746896,3172357,,False,False,False,2014-10-17T00:54:01.9829870-04:00,2014-10-17T00:54:02.0321470-04:00
971,Porto Alegre,portoalegre,1638,,,188,412,,1409939,4200413,,False,False,False,2014-10-17T00:54:01.9948480-04:00,2014-10-17T00:54:02.0383410-04:00
972,FlorianÃ³polis,florianopolis,1640,,,188,413,,408161,1012831,,False,False,False,2014-10-17T00:54:02.0021030-04:00,2014-10-17T00:54:02.0973330-04:00
973,Guarulhos,guarulhos,1641,,,188,410,,1222357,,,False,False,False,2014-10-17T00:54:02.0487700-04:00,2014-10-17T00:54:02.0487700-04:00
974,Campinas,campinas,1642,,,188,410,,1080999,2633523,,False,False,False,2014-10-17T00:54:02.0520930-04:00,2014-10-17T00:54:02.0520930-04:00
975,SÃ£o GonÃ§alo,saogoncalo,1643,,,188,409,,1016128,,,False,False,False,2014-10-17T00:54:02.0549620-04:00,2014-10-17T00:54:02.0549620-04:00
976,Duque de Caxias,duquedecaxias,1644,,,188,409,,872762,,,False,False,False,2014-10-17T00:54:02.0643850-04:00,2014-10-17T00:54:02.0643850-04:00
977,Nova IguaÃ§u,novaiguacu,1645,,,188,409,,865089,,,False,False,False,2014-10-17T00:54:02.0680430-04:00,2014-10-17T00:54:02.0680430-04:00
978,SÃ£o Bernardo do Campo,saobernardodocampo,1646,,,188,410,,765204,,,False,False,False,2014-10-17T00:54:02.0850360-04:00,2014-10-17T00:54:02.0850360-04:00
979,Osasco,osasco,1647,,,188,410,,730051,,,False,False,False,2014-10-17T00:54:02.0878990-04:00,2014-10-17T00:54:02.0878990-04:00
980,Sorocaba,sorocaba,1648,,,188,410,,586311,1488410,,False,False,False,2014-10-17T00:54:02.0940510-04:00,2014-10-17T00:54:02.0940510-04:00
981,Santos,santos,1649,,,188,410,,433502,,,False,False,False,2014-10-17T00:54:02.1066370-04:00,2014-10-17T00:54:02.1066370-04:00
982,CriciÃºma,criciuma,1650,,,188,413,,,,,False,False,False,2014-10-17T00:54:02.1095600-04:00,2014-10-17T00:54:02.1095600-04:00
983,ValparaÃ­so,valparaiso,1651,,,189,,,,1,,False,False,False,2014-10-17T00:54:02.1170260-04:00,2014-10-17T00:54:02.1170260-04:00
984,BogotÃ¡,bogota,1652,,,190,,,,9,,False,False,False,2014-10-17T00:54:02.1218330-04:00,2014-10-17T00:54:02.1218330-04:00
985,MedellÃ­n,medellin,1653,,,190,,,,3,,False,False,False,2014-10-17T00:54:02.1245120-04:00,2014-10-17T00:54:02.1245120-04:00
986,Cali,cali,1654,,,190,,,,2,,False,False,False,2014-10-17T00:54:02.1275590-04:00,2014-10-17T00:54:04.6754940-04:00
987,Barranquilla,barranquilla,1655,,,190,,,,2,,False,False,False,2014-10-17T00:54:02.1302910-04:00,2014-10-17T00:54:02.1302910-04:00
988,Cartagena,cartagena,1656,,,190,,,,1,,False,False,False,2014-10-17T00:54:02.1329300-04:00,2014-10-17T00:54:02.1329300-04:00
989,Bucaramanga,bucaramanga,1657,,,190,,,,1,,False,False,False,2014-10-17T00:54:02.1357850-04:00,2014-10-17T00:54:02.1357850-04:00
990,Guayaquil,guayaquil,1658,,,191,,,,2,,False,False,False,2014-10-17T00:54:02.1410430-04:00,2014-10-17T00:54:02.1410430-04:00
991,Quito,quito,1659,,,191,,,,1,,False,False,False,2014-10-17T00:54:02.1441190-04:00,2014-10-17T00:54:02.1441190-04:00
992,Cuenca,cuenca,1660,,,191,,,,0,,False,False,False,2014-10-17T00:54:02.1466880-04:00,2014-10-17T00:54:02.1466880-04:00
993,Machala,machala,1661,,,191,,,,0,,False,False,False,2014-10-17T00:54:02.1523370-04:00,2014-10-17T00:54:02.1523370-04:00
994,Lima,lima,1662,,,192,,,,9,,False,False,False,2014-10-17T00:54:02.1572340-04:00,2014-10-17T00:54:02.1572340-04:00
995,AsunciÃ³n,asuncion,1663,,,193,,,,2,,False,False,False,2014-10-17T00:54:02.1613610-04:00,2014-10-17T00:54:02.1613610-04:00
996,Montevideo,montevideo,1664,,,194,,,,1,,False,False,False,2014-10-17T00:54:02.1658570-04:00,2014-10-17T00:54:02.1658570-04:00
997,Puerto Ayacucho,puertoayacucho,1666,,,195,414,,,,,False,False,False,2014-10-17T00:54:02.1742740-04:00,2014-10-17T00:54:02.1742740-04:00
998,Ciudad BolÃ­var,ciudadbolivar,1668,,,195,415,,,,,False,False,False,2014-10-17T00:54:02.1830590-04:00,2014-10-17T00:54:02.1830590-04:00
999,Tucupita,tucupita,1670,,,195,416,,,,,False,False,False,2014-10-17T00:54:02.1906810-04:00,2014-10-17T00:54:02.1906810-04:00
1000,MaturÃ­n,maturin,1673,,,195,418,,,,,False,False,False,2014-10-17T00:54:02.2110780-04:00,2014-10-17T00:54:02.2110780-04:00
1001,CumanÃ¡,cumana,1675,,,195,419,,,,,False,False,False,2014-10-17T00:54:02.2214960-04:00,2014-10-17T00:54:02.2214960-04:00
1002,San Fernando de Apure,sanfernandodeapure,1677,,,195,420,,,,,False,False,False,2014-10-17T00:54:02.2313610-04:00,2014-10-17T00:54:02.2313610-04:00
1003,San Juan De Los Morros,sanjuandelosmorros,1679,,,195,421,,,,,False,False,False,2014-10-17T00:54:02.2403200-04:00,2014-10-17T00:54:02.2403200-04:00
1004,San Carlos,sancarlos,1682,,,195,423,,,,,False,False,False,2014-10-17T00:54:02.2553230-04:00,2014-10-17T00:54:02.2553230-04:00
1005,Maracay,maracay,1684,,,195,424,,,1,,False,False,False,2014-10-17T00:54:02.2630280-04:00,2014-10-17T00:54:02.4158610-04:00
1006,Los Teques,losteques,1686,,,195,425,,,,,False,False,False,2014-10-17T00:54:02.2707920-04:00,2014-10-17T00:54:02.2707920-04:00
1007,La GÃ¼aira,lagueaira,1688,,,195,426,,,,,False,False,False,2014-10-17T00:54:02.2799150-04:00,2014-10-17T00:54:02.2799150-04:00
1008,Caracas,caracas,1690,,,195,427,,,3,,False,False,False,2014-10-17T00:54:02.2877010-04:00,2014-10-17T00:54:02.4068830-04:00
1009,Coro,coro,1692,,,195,428,,,,,False,False,False,2014-10-17T00:54:02.2958540-04:00,2014-10-17T00:54:02.2958540-04:00
1010,Barquisimeto,barquisimeto,1694,,,195,429,,,1,,False,False,False,2014-10-17T00:54:02.3094000-04:00,2014-10-17T00:54:02.4189510-04:00
1011,Guanare,guanare,1696,,,195,430,,,,,False,False,False,2014-10-17T00:54:02.3199670-04:00,2014-10-17T00:54:02.3199670-04:00
1012,San Felipe,sanfelipe,1698,,,195,431,,,,,False,False,False,2014-10-17T00:54:02.3296090-04:00,2014-10-17T00:54:02.3296090-04:00
1013,Barinas,barinas,1700,,,195,432,,,,,False,False,False,2014-10-17T00:54:02.3393380-04:00,2014-10-17T00:54:02.3393380-04:00
1014,San CristÃ³bal,sancristobal,1703,,,195,434,,,,,False,False,False,2014-10-17T00:54:02.3665720-04:00,2014-10-17T00:54:02.3665720-04:00
1015,Trujillo,trujillo,1705,,,195,435,,,,,False,False,False,2014-10-17T00:54:02.3762190-04:00,2014-10-17T00:54:02.3762190-04:00
1016,La AsunciÃ³n,laasuncion,1707,,,195,436,,,,,False,False,False,2014-10-17T00:54:02.3858230-04:00,2014-10-17T00:54:02.3858230-04:00
1017,Maracaibo,maracaibo,1709,,,195,437,,,2,,False,False,False,2014-10-17T00:54:02.3948160-04:00,2014-10-17T00:54:02.4101060-04:00
1018,Marrakesh,marrakesh,1710,,,29,,,,,,False,False,False,2014-10-17T00:54:03.6640060-04:00,2014-10-17T00:54:03.6640060-04:00
1019,Cape Town,capetown,1711,,,34,,,,,,False,False,False,2014-10-17T00:54:03.7013640-04:00,2014-10-17T00:54:03.7013640-04:00
1020,Wien,wien,1712,,,106,,,,,,False,False,False,2014-10-17T00:54:03.7501820-04:00,2014-10-17T00:54:03.7501820-04:00
1021,Graz,graz,1713,,,106,,,,,,False,False,False,2014-10-17T00:54:03.7836390-04:00,2014-10-17T00:54:03.7836390-04:00
1022,Kapfenberg,kapfenberg,1714,,,106,,,,,,False,False,False,2014-10-17T00:54:03.7945620-04:00,2014-10-17T00:54:03.7945620-04:00
1023,Hartberg,hartberg,1715,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8041020-04:00,2014-10-17T00:54:03.8041020-04:00
1024,Linz,linz,1716,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8125050-04:00,2014-10-17T00:54:03.8125050-04:00
1025,Ried,ried,1717,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8181760-04:00,2014-10-17T00:54:03.8181760-04:00
1026,Pasching,pasching,1718,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8239710-04:00,2014-10-17T00:54:03.8239710-04:00
1027,Steyr,steyr,1719,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8295230-04:00,2014-10-17T00:54:03.8295230-04:00
1028,Wiener Neustadt,wienerneustadt,1720,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8452040-04:00,2014-10-17T00:54:03.8452040-04:00
1029,Maria Enzersdorf,mariaenzersdorf,1721,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8512470-04:00,2014-10-17T00:54:03.8512470-04:00
1030,St. PÃ¶lten,stpoelten,1722,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8570650-04:00,2014-10-17T00:54:03.8570650-04:00
1031,Horn,horn,1723,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8671820-04:00,2014-10-17T00:54:03.8671820-04:00
1032,Krems,krems,1724,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8734590-04:00,2014-10-17T00:54:03.8734590-04:00
1033,Mattersburg,mattersburg,1725,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8791100-04:00,2014-10-17T00:54:03.8791100-04:00
1034,Parndorf,parndorf,1726,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8845550-04:00,2014-10-17T00:54:03.8845550-04:00
1035,Klagenfurt,klagenfurt,1727,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8912580-04:00,2014-10-17T00:54:03.8912580-04:00
1036,Wolfsberg,wolfsberg,1728,,,106,,,,,,False,False,False,2014-10-17T00:54:03.8969500-04:00,2014-10-17T00:54:03.8969500-04:00
1037,Spittal (an der Drau),spittal,1729,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9025690-04:00,2014-10-17T00:54:03.9025690-04:00
1038,Salzburg (Wals-Siezenheim),salzburg,1730,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9085920-04:00,2014-10-17T00:54:03.9085920-04:00
1039,GrÃ¶dig,groedig,1731,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9145570-04:00,2014-10-17T00:54:03.9145570-04:00
1040,Innsbruck,innsbruck,1732,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9211910-04:00,2014-10-17T00:54:03.9211910-04:00
1041,Kufstein,kufstein,1733,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9284760-04:00,2014-10-17T00:54:03.9284760-04:00
1042,Wattens,wattens,1734,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9341420-04:00,2014-10-17T00:54:03.9341420-04:00
1043,Altach,altach,1735,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9401780-04:00,2014-10-17T00:54:03.9401780-04:00
1044,Lustenau,lustenau,1736,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9461160-04:00,2014-10-17T00:54:03.9461160-04:00
1045,Bregenz,bregenz,1737,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9524120-04:00,2014-10-17T00:54:03.9524120-04:00
1046,Dornbirn,dornbirn,1738,,,106,,,,,,False,False,False,2014-10-17T00:54:03.9582180-04:00,2014-10-17T00:54:03.9582180-04:00
1047,Geneva,geneva,1739,,,136,,,,,,False,False,False,2014-10-17T00:54:03.9661120-04:00,2014-10-17T00:54:03.9661120-04:00
1048,Zurich,zurich,1740,,,136,,,,,,False,False,False,2014-10-17T00:54:03.9846550-04:00,2014-10-17T00:54:03.9846550-04:00
1049,MÃ¶nchengladbach,moenchengladbach,1741,,,109,,,,,,False,False,False,2014-10-17T00:54:04.0256840-04:00,2014-10-17T00:54:04.0256840-04:00
1050,Bielefeld,bielefeld,1742,,,109,,,,,,False,False,False,2014-10-17T00:54:04.0480780-04:00,2014-10-17T00:54:04.0480780-04:00
1051,Sinsheim,sinsheim,1743,,,109,,,,,,False,False,False,2014-10-17T00:54:04.0814310-04:00,2014-10-17T00:54:04.0814310-04:00
1052,Karlsruhe,karlsruhe,1744,,,109,,,,,,False,False,False,2014-10-17T00:54:04.0943230-04:00,2014-10-17T00:54:04.0943230-04:00
1053,Lens,lens,1745,,,113,,,,,,False,False,False,2014-10-17T00:54:04.2571460-04:00,2014-10-17T00:54:04.2571460-04:00
1054,Saint-Etienne,saintetienne,1746,,,113,,,,,,False,False,False,2014-10-17T00:54:04.2679650-04:00,2014-10-17T00:54:04.2679650-04:00
1055,Nice,nice,1747,,,113,,,,,,False,False,False,2014-10-17T00:54:04.2787080-04:00,2014-10-17T00:54:04.2787080-04:00
1056,Gdansk,gdansk,1748,,,127,,,,,,False,False,False,2014-10-17T00:54:04.3397910-04:00,2014-10-17T00:54:04.3397910-04:00
1057,WrocÅ‚aw,wroclaw,1749,,,127,,,,,,False,False,False,2014-10-17T00:54:04.3459060-04:00,2014-10-17T00:54:04.3459060-04:00
1058,Poznan,poznan,1750,,,127,,,,,,False,False,False,2014-10-17T00:54:04.3518500-04:00,2014-10-17T00:54:04.3518500-04:00
1059,Kiev,kiev,1751,,,141,,,,,,False,False,False,2014-10-17T00:54:04.3804130-04:00,2014-10-17T00:54:04.3804130-04:00
1060,Lviv,lviv,1752,,,141,,,,,,False,False,False,2014-10-17T00:54:04.3959400-04:00,2014-10-17T00:54:04.3959400-04:00
1061,Pasadena,pasadena,1753,,,170,,,,,,False,False,False,2014-10-17T00:54:04.4616240-04:00,2014-10-17T00:54:04.4616240-04:00
1062,Carson,carson,1754,,,170,,,,,,False,False,False,2014-10-17T00:54:04.4676490-04:00,2014-10-17T00:54:04.4676490-04:00
1063,Commerce City,commercecity,1755,,,170,,,,,,False,False,False,2014-10-17T00:54:04.4826070-04:00,2014-10-17T00:54:04.4826070-04:00
1064,Harrison,harrison,1756,,,170,,,,,,False,False,False,2014-10-17T00:54:04.4895490-04:00,2014-10-17T00:54:04.4895490-04:00
1065,LanÃºs,lanus,1757,,,186,,,,,,False,False,False,2014-10-17T00:54:04.5479310-04:00,2014-10-17T00:54:04.5479310-04:00
1066,SarandÃ­,sarandi,1758,,,186,,,,,,False,False,False,2014-10-17T00:54:04.5584410-04:00,2014-10-17T00:54:04.5584410-04:00
1067,Santiago de Chile,santiagodechile,1759,,,189,,,,,,False,False,False,2014-10-17T00:54:04.6582710-04:00,2014-10-17T00:54:04.6582710-04:00
1068,SangolquÃ­,sangolqui,1760,,,191,,,,,,False,False,False,2014-10-17T00:54:04.6961200-04:00,2014-10-17T00:54:04.6961200-04:00
1069,Huancayo,huancayo,1761,,,192,,,,,,False,False,False,2014-10-17T00:54:04.7163190-04:00,2014-10-17T00:54:04.7163190-04:00
1070,Puerto La Cruz,puertolacruz,1762,,,195,,,,,,False,False,False,2014-10-17T00:54:04.7593770-04:00,2014-10-17T00:54:04.7593770-04:00
