Id,name,kind,lat,lng,created_at,updated_at
1664,Montevideo,MTRO,,,2014-10-17T00:54:02.1660610-04:00,2014-10-17T00:54:02.1660610-04:00
1665,Amazonas,ADM1,,,2014-10-17T00:54:02.1716160-04:00,2014-10-17T00:54:02.1716160-04:00
1666,Puerto Ayacucho,CITY,,,2014-10-17T00:54:02.1745370-04:00,2014-10-17T00:54:02.1745370-04:00
1667,BolÃ­var,ADM1,,,2014-10-17T00:54:02.1806920-04:00,2014-10-17T00:54:02.1806920-04:00
1668,Ciudad BolÃ­var,CITY,,,2014-10-17T00:54:02.1832670-04:00,2014-10-17T00:54:02.1832670-04:00
1669,Delta Amacuro,ADM1,,,2014-10-17T00:54:02.1881290-04:00,2014-10-17T00:54:02.1881290-04:00
1670,Tucupita,CITY,,,2014-10-17T00:54:02.1909030-04:00,2014-10-17T00:54:02.1909030-04:00
1671,AnzoÃ¡tegui,ADM1,,,2014-10-17T00:54:02.1966480-04:00,2014-10-17T00:54:02.1966480-04:00
1672,Monagas,ADM1,,,2014-10-17T00:54:02.2086650-04:00,2014-10-17T00:54:02.2086650-04:00
1673,MaturÃ­n,CITY,,,2014-10-17T00:54:02.2112990-04:00,2014-10-17T00:54:02.2112990-04:00
1674,Sucre,ADM1,,,2014-10-17T00:54:02.2186390-04:00,2014-10-17T00:54:02.2186390-04:00
1675,CumanÃ¡,CITY,,,2014-10-17T00:54:02.2217490-04:00,2014-10-17T00:54:02.2217490-04:00
1676,Apure,ADM1,,,2014-10-17T00:54:02.2288100-04:00,2014-10-17T00:54:02.2288100-04:00
1677,San Fernando de Apure,CITY,,,2014-10-17T00:54:02.2316240-04:00,2014-10-17T00:54:02.2316240-04:00
1678,GuÃ¡rico,ADM1,,,2014-10-17T00:54:02.2378440-04:00,2014-10-17T00:54:02.2378440-04:00
1679,San Juan De Los Morros,CITY,,,2014-10-17T00:54:02.2405320-04:00,2014-10-17T00:54:02.2405320-04:00
1680,Carabobo,ADM1,,,2014-10-17T00:54:02.2453910-04:00,2014-10-17T00:54:02.2453910-04:00
1681,Cojedes,ADM1,,,2014-10-17T00:54:02.2528070-04:00,2014-10-17T00:54:02.2528070-04:00
1682,San Carlos,CITY,,,2014-10-17T00:54:02.2555860-04:00,2014-10-17T00:54:02.2555860-04:00
1683,Aragua,ADM1,,,2014-10-17T00:54:02.2604520-04:00,2014-10-17T00:54:02.2604520-04:00
1684,Maracay,MTRO,,,2014-10-17T00:54:02.2632510-04:00,2014-10-17T00:54:02.4163590-04:00
1685,Miranda,ADM1,,,2014-10-17T00:54:02.2683060-04:00,2014-10-17T00:54:02.2683060-04:00
1686,Los Teques,CITY,,,2014-10-17T00:54:02.2710380-04:00,2014-10-17T00:54:02.2710380-04:00
1687,Vargas,ADM1,,,2014-10-17T00:54:02.2773380-04:00,2014-10-17T00:54:02.2773380-04:00
1688,La GÃ¼aira,CITY,,,2014-10-17T00:54:02.2801660-04:00,2014-10-17T00:54:02.2801660-04:00
1689,Distrito Capital,ADM1,,,2014-10-17T00:54:02.2852210-04:00,2014-10-17T00:54:02.2852210-04:00
1690,Caracas,MTRO,,,2014-10-17T00:54:02.2879280-04:00,2014-10-17T00:54:02.4074450-04:00
1691,FalcÃ³n,ADM1,,,2014-10-17T00:54:02.2933470-04:00,2014-10-17T00:54:02.2933470-04:00
1692,Coro,CITY,,,2014-10-17T00:54:02.2961040-04:00,2014-10-17T00:54:02.2961040-04:00
1693,Lara,ADM1,,,2014-10-17T00:54:02.3060310-04:00,2014-10-17T00:54:02.3060310-04:00
1694,Barquisimeto,MTRO,,,2014-10-17T00:54:02.3098280-04:00,2014-10-17T00:54:02.4194250-04:00
1695,Portuguesa,ADM1,,,2014-10-17T00:54:02.3175070-04:00,2014-10-17T00:54:02.3175070-04:00
1696,Guanare,CITY,,,2014-10-17T00:54:02.3202110-04:00,2014-10-17T00:54:02.3202110-04:00
1697,Yaracuy,ADM1,,,2014-10-17T00:54:02.3270410-04:00,2014-10-17T00:54:02.3270410-04:00
1698,San Felipe,CITY,,,2014-10-17T00:54:02.3298410-04:00,2014-10-17T00:54:02.3298410-04:00
1699,Barinas,ADM1,,,2014-10-17T00:54:02.3367340-04:00,2014-10-17T00:54:02.3367340-04:00
1700,Barinas,CITY,,,2014-10-17T00:54:02.3395920-04:00,2014-10-17T00:54:02.3395920-04:00
1701,MÃ©rida,ADM1,,,2014-10-17T00:54:02.3543740-04:00,2014-10-17T00:54:02.3543740-04:00
1702,TÃ¡chira,ADM1,,,2014-10-17T00:54:02.3639660-04:00,2014-10-17T00:54:02.3639660-04:00
1703,San CristÃ³bal,CITY,,,2014-10-17T00:54:02.3668370-04:00,2014-10-17T00:54:02.3668370-04:00
1704,Trujillo,ADM1,,,2014-10-17T00:54:02.3736690-04:00,2014-10-17T00:54:02.3736690-04:00
1705,Trujillo,CITY,,,2014-10-17T00:54:02.3764470-04:00,2014-10-17T00:54:02.3764470-04:00
1706,Nueva Esparta,ADM1,,,2014-10-17T00:54:02.3833020-04:00,2014-10-17T00:54:02.3833020-04:00
1707,La AsunciÃ³n,CITY,,,2014-10-17T00:54:02.3860370-04:00,2014-10-17T00:54:02.3860370-04:00
1708,Zulia,ADM1,,,2014-10-17T00:54:02.3924050-04:00,2014-10-17T00:54:02.3924050-04:00
1709,Maracaibo,MTRO,,,2014-10-17T00:54:02.3950580-04:00,2014-10-17T00:54:02.4105880-04:00
1710,Marrakesh,CITY,,,2014-10-17T00:54:03.6676120-04:00,2014-10-17T00:54:03.6676120-04:00
1711,Cape Town,CITY,,,2014-10-17T00:54:03.7015860-04:00,2014-10-17T00:54:03.7015860-04:00
1712,Wien,CITY,,,2014-10-17T00:54:03.7504530-04:00,2014-10-17T00:54:03.7504530-04:00
1713,Graz,CITY,,,2014-10-17T00:54:03.7838800-04:00,2014-10-17T00:54:03.7838800-04:00
1714,Kapfenberg,CITY,,,2014-10-17T00:54:03.7950200-04:00,2014-10-17T00:54:03.7950200-04:00
1715,Hartberg,CITY,,,2014-10-17T00:54:03.8051910-04:00,2014-10-17T00:54:03.8051910-04:00
1716,Linz,CITY,,,2014-10-17T00:54:03.8127440-04:00,2014-10-17T00:54:03.8127440-04:00
1717,Ried,CITY,,,2014-10-17T00:54:03.8184060-04:00,2014-10-17T00:54:03.8184060-04:00
1718,Pasching,CITY,,,2014-10-17T00:54:03.8241960-04:00,2014-10-17T00:54:03.8241960-04:00
1719,Steyr,CITY,,,2014-10-17T00:54:03.8297670-04:00,2014-10-17T00:54:03.8297670-04:00
1720,Wiener Neustadt,CITY,,,2014-10-17T00:54:03.8455210-04:00,2014-10-17T00:54:03.8455210-04:00
1721,Maria Enzersdorf,CITY,,,2014-10-17T00:54:03.8514860-04:00,2014-10-17T00:54:03.8514860-04:00
1722,St. PÃ¶lten,CITY,,,2014-10-17T00:54:03.8573010-04:00,2014-10-17T00:54:03.8573010-04:00
1723,Horn,CITY,,,2014-10-17T00:54:03.8674480-04:00,2014-10-17T00:54:03.8674480-04:00
1724,Krems,CITY,,,2014-10-17T00:54:03.8737300-04:00,2014-10-17T00:54:03.8737300-04:00
1725,Mattersburg,CITY,,,2014-10-17T00:54:03.8793390-04:00,2014-10-17T00:54:03.8793390-04:00
1726,Parndorf,CITY,,,2014-10-17T00:54:03.8848800-04:00,2014-10-17T00:54:03.8848800-04:00
1727,Klagenfurt,CITY,,,2014-10-17T00:54:03.8914950-04:00,2014-10-17T00:54:03.8914950-04:00
1728,Wolfsberg,CITY,,,2014-10-17T00:54:03.8971640-04:00,2014-10-17T00:54:03.8971640-04:00
1729,Spittal (an der Drau),CITY,,,2014-10-17T00:54:03.9027940-04:00,2014-10-17T00:54:03.9027940-04:00
1730,Salzburg (Wals-Siezenheim),CITY,,,2014-10-17T00:54:03.9088460-04:00,2014-10-17T00:54:03.9088460-04:00
1731,GrÃ¶dig,CITY,,,2014-10-17T00:54:03.9148340-04:00,2014-10-17T00:54:03.9148340-04:00
1732,Innsbruck,CITY,,,2014-10-17T00:54:03.9216510-04:00,2014-10-17T00:54:03.9216510-04:00
1733,Kufstein,CITY,,,2014-10-17T00:54:03.9287620-04:00,2014-10-17T00:54:03.9287620-04:00
1734,Wattens,CITY,,,2014-10-17T00:54:03.9343830-04:00,2014-10-17T00:54:03.9343830-04:00
1735,Altach,CITY,,,2014-10-17T00:54:03.9404170-04:00,2014-10-17T00:54:03.9404170-04:00
1736,Lustenau,CITY,,,2014-10-17T00:54:03.9464530-04:00,2014-10-17T00:54:03.9464530-04:00
1737,Bregenz,CITY,,,2014-10-17T00:54:03.9526530-04:00,2014-10-17T00:54:03.9526530-04:00
1738,Dornbirn,CITY,,,2014-10-17T00:54:03.9584570-04:00,2014-10-17T00:54:03.9584570-04:00
1739,Geneva,CITY,,,2014-10-17T00:54:03.9664220-04:00,2014-10-17T00:54:03.9664220-04:00
1740,Zurich,CITY,,,2014-10-17T00:54:03.9849930-04:00,2014-10-17T00:54:03.9849930-04:00
1741,MÃ¶nchengladbach,CITY,,,2014-10-17T00:54:04.0259330-04:00,2014-10-17T00:54:04.0259330-04:00
1742,Bielefeld,CITY,,,2014-10-17T00:54:04.0483440-04:00,2014-10-17T00:54:04.0483440-04:00
1743,Sinsheim,CITY,,,2014-10-17T00:54:04.0817490-04:00,2014-10-17T00:54:04.0817490-04:00
1744,Karlsruhe,CITY,,,2014-10-17T00:54:04.0945670-04:00,2014-10-17T00:54:04.0945670-04:00
1745,Lens,CITY,,,2014-10-17T00:54:04.2574080-04:00,2014-10-17T00:54:04.2574080-04:00
1746,Saint-Etienne,CITY,,,2014-10-17T00:54:04.2682290-04:00,2014-10-17T00:54:04.2682290-04:00
1747,Nice,CITY,,,2014-10-17T00:54:04.2789480-04:00,2014-10-17T00:54:04.2789480-04:00
1748,Gdansk,CITY,,,2014-10-17T00:54:04.3400460-04:00,2014-10-17T00:54:04.3400460-04:00
1749,WrocÅ‚aw,CITY,,,2014-10-17T00:54:04.3461800-04:00,2014-10-17T00:54:04.3461800-04:00
1750,Poznan,CITY,,,2014-10-17T00:54:04.3521000-04:00,2014-10-17T00:54:04.3521000-04:00
1751,Kiev,CITY,,,2014-10-17T00:54:04.3806510-04:00,2014-10-17T00:54:04.3806510-04:00
1752,Lviv,CITY,,,2014-10-17T00:54:04.3961930-04:00,2014-10-17T00:54:04.3961930-04:00
1753,Pasadena,CITY,,,2014-10-17T00:54:04.4618900-04:00,2014-10-17T00:54:04.4618900-04:00
1754,Carson,CITY,,,2014-10-17T00:54:04.4679590-04:00,2014-10-17T00:54:04.4679590-04:00
1755,Commerce City,CITY,,,2014-10-17T00:54:04.4828500-04:00,2014-10-17T00:54:04.4828500-04:00
1756,Harrison,CITY,,,2014-10-17T00:54:04.4898130-04:00,2014-10-17T00:54:04.4898130-04:00
1757,LanÃºs,CITY,,,2014-10-17T00:54:04.5482030-04:00,2014-10-17T00:54:04.5482030-04:00
1758,SarandÃ­,CITY,,,2014-10-17T00:54:04.5586780-04:00,2014-10-17T00:54:04.5586780-04:00
1759,Santiago de Chile,CITY,,,2014-10-17T00:54:04.6585850-04:00,2014-10-17T00:54:04.6585850-04:00
1760,SangolquÃ­,CITY,,,2014-10-17T00:54:04.6964960-04:00,2014-10-17T00:54:04.6964960-04:00
1761,Huancayo,CITY,,,2014-10-17T00:54:04.7165590-04:00,2014-10-17T00:54:04.7165590-04:00
1762,Puerto La Cruz,CITY,,,2014-10-17T00:54:04.7596040-04:00,2014-10-17T00:54:04.7596040-04:00
