Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
E0,04/05/05,Fulham,Newcastle,1,3,A,0,1,A,G Poll,6,4,3,3,11,13,1,2,1,1,0,0,2.2,3.4,2.75,2.25,3.1,3,2.2,3.25,3,2,3.1,3.2,2.1,3.2,3,2.2,3.2,3.2,2.2,3.1,2.87,,,,,2.2,1.56,-0.5,1.786,1.98,-0.25,1.9,2,-0.25,,,,,
E0,07/05/05,Aston Villa,Man City,1,2,A,0,2,A,R Beeby,15,10,8,4,8,18,6,2,1,1,0,0,2.37,3.25,2.87,2.2,3.2,3,2.25,3.2,3,2.2,3.1,2.8,2.2,3.2,2.8,2.3,3.2,3,2.2,3.3,2.7,2,1.71,2.05,1.65,1.95,1.85,-0.25,2.02,1.82,-0.25,2,1.9,-0.25,,,,,
E0,07/05/05,Blackburn,Fulham,1,3,A,1,1,D,P Dowd,13,8,6,6,11,23,8,5,2,2,1,1,2.1,3.25,3.4,2,3.1,3.6,2,3.2,3.6,1.85,3.1,3.6,1.91,3.2,3.5,2,3.25,3.6,1.95,3.1,3.5,2.05,1.65,2.15,1.66,1.75,2.05,-0.25,1.86,1.98,-0.5,1.775,2.125,-0.25,,,,,
E0,07/05/05,Chelsea,Charlton,1,0,H,0,0,D,M Riley,15,6,6,3,7,13,2,5,0,0,0,0,1.28,5,10,1.3,4.5,9,1.29,4.75,9.5,1.33,4,7.5,1.25,4.5,10,1.3,4.75,10,1.28,4.5,8,1.85,1.85,1.95,1.85,1.9,1.9,-1.25,1.7,2.18,1.28,1.925,1.975,-1.25,,,,,
E0,07/05/05,Crystal Palace,Southampton,2,2,D,1,1,D,H Webb,14,7,6,3,16,18,5,2,3,1,1,1,2.2,3.4,3,2.2,3.2,3,2.2,3.2,3.1,2.2,3,2.9,2.2,3.25,2.75,2.2,3.25,3.1,2.1,3.1,3.1,1.85,1.85,1.9,1.9,1.85,1.95,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25,,,,,
E0,07/05/05,Everton,Newcastle,2,0,H,1,0,H,B Knight,8,9,6,4,22,11,3,2,3,1,0,1,1.72,3.4,5,1.8,3.2,4.3,1.7,3.3,5,1.55,3.5,4.8,1.62,3.25,5,1.7,3.4,5,1.61,3.3,5,2,1.71,2.2,1.65,2,1.8,-0.75,2.04,1.8,-0.75,2.05,1.85,-0.75,,,,,
E0,07/05/05,Man United,West Brom,1,1,D,1,0,H,M Halsey,27,2,14,0,10,13,12,0,1,0,0,0,1.3,5,9,1.3,4.5,9,1.3,4.75,9,1.3,4.2,8,1.25,5,8,1.29,5,9.5,1.3,4.5,7.5,1.71,2,1.8,2,,,,1.92,1.92,-1.5,2.025,1.875,-1.5,,,,,
E0,07/05/05,Middlesbrough,Tottenham,1,0,H,1,0,H,D Gallagher,16,5,8,2,14,10,4,3,1,3,0,0,2.25,3.2,3.1,2.05,3.2,3.3,2.2,3.2,3.1,2.1,3,3.1,2.2,3.2,2.8,2.2,3.2,3.2,2.2,3.2,2.8,2,1.71,2.15,1.66,2,1.8,-0.25,1.98,1.86,-0.25,2.05,1.85,-0.25,,,,,
E0,07/05/05,Norwich,Birmingham,1,0,H,1,0,H,S Bennett,8,22,4,9,20,10,1,7,1,5,0,1,1.9,3.5,3.75,1.85,3.4,3.7,1.85,3.4,3.9,1.7,3.3,4,1.91,3.2,3.5,1.83,3.5,4,1.8,3.5,3.5,1.9,1.79,1.95,1.85,1.85,1.82,-0.5,1.92,1.92,-0.5,1.875,2.025,-0.5,,,,,
E0,07/05/05,Portsmouth,Bolton,1,1,D,0,1,A,M Messias,9,12,4,4,12,23,2,9,0,2,0,0,2.75,3.4,2.4,2.75,3.2,2.35,2.8,3.3,2.3,2.7,3,2.3,2.75,3.25,2.2,2.9,3.3,2.3,2.62,3.2,2.3,1.95,1.75,2,1.8,1.8,2,0.25,1.88,1.96,0.25,1.875,2.025,0.25,,,,,
E0,08/05/05,Arsenal,Liverpool,3,1,H,2,0,H,G Poll,11,11,8,6,13,10,1,4,0,2,0,0,1.72,3.4,5,1.8,3.2,4.3,1.71,3.35,4.8,1.7,3.2,4.2,1.67,3.25,4.5,1.75,3.4,4.6,1.72,3.5,3.8,1.95,1.75,2.05,1.75,2,1.8,-0.75,2.08,1.76,-0.75,2.1,1.8,-0.75,,,,,
E0,10/05/05,Man United,Chelsea,1,3,A,1,1,D,G Poll,15,7,9,6,11,14,7,0,2,3,0,0,2.2,3.25,3.2,2.4,3.2,2.7,2.4,3.2,2.7,2.3,2.8,2.9,2.25,3.2,2.75,2.3,3.2,3,2.1,3.2,3,2,1.71,2.2,1.65,1.95,1.85,-0.25,,,,2.05,1.85,-0.25,,,,,
E0,11/05/05,Arsenal,Everton,7,0,H,3,0,H,A Wiley,19,7,12,3,9,12,4,2,2,0,0,0,1.61,3.6,5.5,1.55,3.45,6,1.55,3.45,6,1.45,3.8,5.4,1.5,3.4,6,1.57,3.6,6,1.44,3.75,6,1.9,1.79,2,1.8,1.8,2,-0.75,,,,1.875,2.025,-0.75,,,,,
E0,15/05/05,Birmingham,Arsenal,2,1,H,0,0,D,D Gallagher,9,11,4,5,10,8,3,2,1,0,0,0,3.4,3.5,2,3.7,3.25,1.9,3.25,3.4,2.05,3.2,3.1,2,3.25,3.4,1.91,3.75,3.4,1.91,3.25,3.3,1.95,1.95,1.71,2.05,1.75,1.72,1.95,0.5,2.12,1.72,0.25,2.15,1.75,0.25,,,,,
E0,15/05/05,Bolton,Everton,3,2,H,0,1,A,N Barry,16,10,9,5,12,17,5,6,2,1,1,0,1.9,3.4,4,2,3.25,3.4,1.95,3.3,3.65,1.9,3.1,3.5,2,3.2,3.2,1.85,3.4,4,1.9,3.3,3.3,1.95,1.71,2.05,1.75,1.95,1.73,-0.5,1.9,1.94,-0.5,1.95,1.95,-0.5,,,,,
E0,15/05/05,Charlton,Crystal Palace,2,2,D,1,0,H,M Clattenburg,8,9,5,6,14,14,3,8,2,2,0,0,3,3.5,2.2,2.8,3.45,2.2,2.75,3.5,2.25,,,,2.6,3.4,2.25,2.88,3.6,2.2,2.6,3.4,2.25,1.85,1.79,1.9,1.9,1.54,2.25,0.5,2.04,1.8,0.25,1.75,2.15,0.5,,,,,
E0,15/05/05,Fulham,Norwich,6,0,H,2,0,H,S Dunn,13,2,9,0,11,12,4,13,0,1,0,0,2.8,3.5,2.3,2.75,3.4,2.25,2.8,3.45,2.25,,,,2.75,3.2,2.25,2.88,3.6,2.2,2.6,3.4,2.25,1.85,1.79,1.85,1.95,1.9,1.9,0.25,1.94,1.9,0.25,1.95,1.95,0.25,,,,,
E0,15/05/05,Liverpool,Aston Villa,2,1,H,2,0,H,B Knight,15,13,7,4,10,16,9,5,0,0,0,0,1.66,3.4,5.5,1.55,3.45,6,1.67,3.4,5,1.7,3.2,4.2,1.57,3.5,5,1.67,3.4,5.5,1.7,3.3,4.33,1.9,1.75,2.05,1.75,1.8,2,-0.75,1.82,2.02,-0.75,1.85,2,-0.75,,,,,
E0,15/05/05,Man City,Middlesbrough,1,1,D,0,1,A,R Styles,10,4,5,3,12,15,10,3,2,4,0,0,2.1,3.1,3.6,2.1,3.2,3.2,2.05,3.2,3.5,1.9,3.1,3.5,2,3,3.4,2,3.2,3.75,1.95,3.1,3.5,2,1.65,2.1,1.7,2.05,1.67,-0.5,1.76,2.08,-0.25,1.8,2.1,-0.25,,,,,
E0,15/05/05,Newcastle,Chelsea,1,1,D,1,1,D,H Webb,8,12,4,7,11,17,6,4,4,4,0,0,3.2,3.25,2.2,3.6,3.2,1.95,3,3.4,2.15,3.2,2.9,2.1,3.6,3.4,1.8,3.2,3.4,2.1,2.8,3.4,2.1,1.95,1.71,2.1,1.7,1.59,2.15,0.5,2.06,1.78,0.25,2.1,1.8,0.25,,,,,
E0,15/05/05,Southampton,Man United,1,2,A,1,1,D,S Bennett,11,16,3,8,14,13,5,3,1,2,0,0,2.37,3.6,2.62,2.45,3.5,2.45,2.3,3.6,2.65,2,3.4,2.9,2.38,3.5,2.38,2.3,3.75,2.62,2.3,3.4,2.5,1.83,1.83,1.85,1.95,2.05,1.75,-0.25,1.86,1.98,0,2.1,1.8,-0.25,,,,,
E0,15/05/05,Tottenham,Blackburn,0,0,D,0,0,D,A Wiley,11,12,7,8,10,14,5,7,2,2,0,0,1.57,3.5,6.5,1.65,3.4,5,1.57,3.5,6,1.4,3.9,6,1.4,3.75,7,1.57,3.6,6,1.5,3.6,5.5,1.85,1.79,1.85,1.95,1.8,2,-0.75,1.76,2.08,-0.75,1.85,2.05,-0.75,,,,,
E0,15/05/05,West Brom,Portsmouth,2,0,H,0,0,D,M Riley,9,8,5,2,12,13,6,1,0,1,0,0,1.57,3.75,6,1.65,3.4,5,1.6,3.55,5.5,1.45,4,5,1.62,3.6,4.33,1.57,3.75,5.5,1.6,3.6,4.5,1.85,1.79,1.9,1.9,2,1.8,-1,2,1.84,-1,2.05,1.85,-1,,,,,
