Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E2,02/01/10,Wycombe,Norwich,0,1,A,0,0,D,P Miller,6,16,1,9,14,11,2,14,2,1,0,0,5.5,3.8,1.62,4.5,3.55,1.65,4.5,3.6,1.67,4.2,3.2,1.7,5,3.5,1.73,5.2,3.5,1.6,4.2,3.5,1.67,5,3.4,1.67,5.5,3.6,1.62,5,3.6,1.7,37,5.8,5.17,4.18,3.66,1.67,1.63,27,1.78,1.7,2.21,2.06,21,0,4.33,3.72,1.29,1.23
E2,09/01/10,Leeds,Wycombe,1,1,D,1,0,H,D Webb,11,10,8,4,15,14,2,1,2,1,0,0,1.22,6,13,1.25,4.75,10,1.25,5,10,1.25,4.5,9,1.22,6,12,1.2,6,10,1.2,5.5,9,1.22,5.5,11,1.2,5.5,15,1.25,5,11,34,1.26,1.23,6,5.41,15.05,11.2,25,1.7,1.65,2.2,2.12,19,0,1.08,1.04,13,9.57
E2,09/01/10,Norwich,Exeter,3,1,H,1,0,H,D Deadman,19,16,10,10,9,8,7,3,1,2,0,0,1.36,4.5,9,1.35,4.05,8,1.35,4.33,8,1.35,4,7,1.36,4.5,8.5,1.33,4.33,8.5,1.3,4.33,8,1.36,4.33,7.5,1.33,4.5,10,1.36,4.33,8,34,1.4,1.35,4.8,4.38,10.45,8.37,25,1.77,1.7,2.1,2.03,18,0,1.14,1.08,8,6.67
E2,16/01/10,Brentford,Carlisle,3,1,H,1,0,H,R East,18,10,11,4,9,10,2,9,2,3,0,0,2.2,3.3,3.25,2.1,3.3,3,2.1,3.2,3.2,2.1,3.1,3,2.1,3.2,3,2.15,3.3,3,2.15,3.2,2.9,2.1,3.25,3.2,2.2,3.25,3.2,2.2,3.3,3.2,34,2.3,2.16,3.3,3.24,3.4,3.12,26,2.17,2.03,1.8,1.73,17,0,1.62,1.58,2.45,2.23
E2,16/01/10,Colchester,Norwich,0,5,A,0,2,A,M Dean,15,7,5,6,16,14,3,2,4,4,1,0,2.7,3.25,2.6,2.55,3.2,2.45,2.6,3.2,2.5,2.4,3.1,2.5,2.5,3.2,2.5,2.55,3.2,2.55,2.62,3.1,2.37,2.6,3.2,2.5,2.62,3.25,2.5,2.7,3.3,2.5,35,2.78,2.6,3.45,3.23,2.65,2.53,27,1.93,1.83,1.98,1.91,17,0,2,1.91,1.97,1.88
E2,16/01/10,Exeter,Leeds,2,0,H,1,0,H,G Stott,7,6,2,3,5,10,8,4,2,4,0,0,5.25,3.6,1.67,4.95,3.5,1.6,5,3.5,1.62,4.4,3.3,1.65,5,3.5,1.57,4.75,3.5,1.65,5,3.5,1.57,5,3.4,1.67,5.5,3.6,1.62,5,3.6,1.7,35,5.82,5.04,3.85,3.53,1.7,1.65,27,2.04,1.89,1.93,1.85,18,0,4.2,3.67,1.31,1.24
E2,16/01/10,Hartlepool,Milton Keynes Dons,0,5,A,0,2,A,C Sarginson,1,7,0,5,7,10,7,4,3,2,0,0,2.7,3.25,2.6,2.55,3.2,2.45,2.6,3.2,2.5,2.4,3.1,2.5,2.38,3.3,2.5,2.5,3.25,2.55,2.6,3.1,2.4,2.5,3.2,2.6,2.75,3.25,2.5,2.6,3.3,2.6,35,2.83,2.59,3.41,3.23,2.63,2.54,27,1.95,1.85,2,1.89,17,0,2.06,1.93,1.91,1.85
E2,16/01/10,Huddersfield,Southend,2,1,H,1,0,H,E Ilderton,13,7,9,3,6,4,4,6,0,0,0,0,1.53,4,6,1.5,3.8,5.5,1.53,3.75,5.5,1.55,3.5,4.8,1.53,3.5,5.5,1.5,3.75,6,1.53,3.5,5.5,1.53,3.6,6,1.53,3.75,6.5,1.57,3.75,6,35,1.6,1.53,4.06,3.7,6.74,5.96,27,1.75,1.69,2.15,2.05,17,0,1.23,1.17,5,4.37
E2,16/01/10,Millwall,Southampton,1,1,D,0,0,D,A Woolmer,13,8,4,4,13,10,7,2,1,2,0,0,2.5,3.25,2.8,2.4,3.2,2.6,2.35,3.2,2.75,2.3,3.1,2.6,2.38,3.2,2.6,2.4,3.25,2.65,2.25,3.2,2.7,2.38,3.25,2.75,2.38,3.4,2.75,2.5,3.3,2.7,35,2.54,2.43,3.44,3.25,2.95,2.71,27,1.99,1.9,1.93,1.84,18,0,1.82,1.75,2.13,1.97
E2,16/01/10,Swindon,Gillingham,3,1,H,1,0,H,S Tanner,13,7,6,2,13,10,6,7,3,1,0,0,1.7,3.6,5,1.65,3.25,5,1.7,3.4,4.5,1.65,3.3,4.4,1.62,3.3,5,1.7,3.4,4.5,1.67,3.5,4.2,1.73,3.4,4.5,1.73,3.5,4.75,1.8,3.4,4.5,35,1.75,1.69,3.8,3.48,5.37,4.78,27,2.01,1.89,1.93,1.85,18,0,1.31,1.26,3.9,3.5
E2,16/01/10,Walsall,Brighton,1,2,A,1,2,A,G Horwood,9,11,5,5,8,12,5,11,0,2,0,0,2.1,3.3,3.5,2.05,3.2,3.2,2.1,3.2,3.2,2,3.2,3.1,1.83,3.4,3.5,2.1,3.25,3.2,2,3.3,3.1,2,3.25,3.5,2.1,3.2,3.4,2.1,3.3,3.4,35,2.25,2.08,3.41,3.25,3.6,3.31,27,1.85,1.76,2.02,1.95,18,0,1.62,1.52,2.63,2.37
E2,16/01/10,Wycombe,Charlton,1,2,A,0,1,A,K Evans,8,10,3,7,12,9,3,5,0,1,0,0,4.75,3.6,1.73,4.3,3.4,1.7,4.5,3.4,1.7,4.2,3.2,1.7,3.75,3.2,1.83,4.2,3.5,1.73,4.5,3.5,1.61,4,3.4,1.8,5,3.4,1.73,4.2,3.5,1.83,35,5.22,4.48,3.66,3.45,1.83,1.73,27,1.93,1.83,2.01,1.91,18,0,3.75,3.27,1.33,1.29
E2,19/01/10,Charlton,Hartlepool,2,1,H,1,0,H,S Tanner,15,3,5,2,8,16,7,1,0,4,0,0,1.5,4,7,1.45,3.75,6.5,1.47,3.75,6.5,1.5,3.7,5,1.44,3.75,6,1.45,3.75,7,1.44,4.2,7.5,1.5,3.8,6,1.5,3.75,7,1.53,3.75,7,36,1.51,1.47,4.39,3.91,8,6.94,29,1.83,1.78,2.11,1.97,21,-1,1.83,1.8,2.14,2.07
E2,19/01/10,Huddersfield,Bristol Rvs,0,0,D,0,0,D,R Booth,6,7,3,1,16,11,3,2,1,0,0,0,1.67,3.75,5,1.6,3.5,5,1.62,3.5,5,1.65,3.3,4.4,1.62,3.5,4.5,1.57,3.6,5.5,1.67,3.5,5.5,1.57,3.6,5.5,1.57,3.6,6,1.62,3.75,5.5,37,1.65,1.6,4.01,3.64,6.29,5.5,30,1.73,1.67,2.24,2.09,20,0,1.25,1.2,4.5,4
E2,19/01/10,Leyton Orient,Yeovil,2,0,H,1,0,H,P Gibbs,13,12,7,7,9,12,8,6,1,3,0,0,2.38,3.3,2.9,2.3,3.2,2.75,2.3,3.25,2.75,2.2,3.1,2.8,2.25,3.2,2.75,2.3,3.25,2.8,2.4,3.3,2.9,2.25,3.25,2.9,2.25,3.25,3,2.3,3.3,3,36,2.4,2.31,3.41,3.25,3.2,2.9,29,2.09,2,1.86,1.76,20,0,1.74,1.66,2.29,2.14
E2,19/01/10,Stockport,Swindon,0,1,A,0,0,D,G Salisbury,12,10,7,6,10,7,5,5,3,0,0,0,5.5,3.5,1.67,4.33,3.4,1.7,4.5,3.6,1.67,4.2,3.2,1.7,4.33,3.4,1.67,4.5,3.4,1.7,5.25,3.5,1.7,5,3.4,1.67,5.5,3.6,1.62,4.5,3.75,1.73,35,5.5,4.84,3.99,3.57,1.75,1.68,27,1.86,1.79,2.08,1.97,20,0,3.75,3.54,1.33,1.25
E2,20/01/10,Oldham,Tranmere,0,0,D,0,0,D,C Pawson,10,11,4,5,8,8,3,3,1,1,0,0,2,3.25,3.5,2,3.2,3.35,2,3.25,3.4,2,3.2,3.1,2,3.2,3.2,2,3.25,3.4,2.1,3.3,3.5,2,3.25,3.5,2,3.2,3.75,2,3.3,3.75,33,2.14,2.02,3.42,3.26,4.1,3.51,26,2.11,2,1.83,1.75,16,0,1.5,1.46,2.63,2.51
E2,23/01/10,Bristol Rvs,Hartlepool,2,0,H,1,0,H,G Ward,11,15,8,8,12,11,5,12,1,3,0,0,1.85,3.5,4.2,1.8,3.25,4,1.83,3.3,4,1.85,3.2,3.5,1.83,3.5,4.33,1.85,3.4,3.75,1.8,3.3,3.75,1.83,3.25,4,1.83,3.5,4,1.83,3.5,4.2,33,1.92,1.84,3.71,3.38,4.55,4,25,1.92,1.84,2,1.91,15,-0.5,1.91,1.89,2.02,2
E2,23/01/10,Carlisle,Stockport,0,0,D,0,0,D,C Sarginson,11,9,4,4,13,9,6,4,3,2,1,1,1.53,4,6,1.45,3.8,6.5,1.47,3.75,6.5,1.45,3.8,5.4,1.53,4,6,1.5,3.75,6,1.4,4,6.5,1.5,4,5.5,1.5,4,6.5,1.53,3.75,6.5,33,1.58,1.49,4.13,3.85,7.05,6.38,25,1.88,1.79,2.05,1.96,15,-1,1.96,1.92,1.99,1.95
E2,23/01/10,Gillingham,Colchester,0,0,D,0,0,D,O Langford,4,8,3,4,15,10,6,9,2,2,0,0,2.75,3.3,2.5,2.75,3.2,2.3,2.7,3.2,2.4,2.45,3.1,2.45,2.7,3.4,2.5,2.7,3.25,2.35,2.62,3.2,2.3,2.75,3.25,2.38,2.88,3.2,2.38,2.75,3.25,2.5,33,2.96,2.73,3.4,3.24,2.56,2.44,25,2.06,1.96,1.9,1.8,15,0,2.16,2.04,1.83,1.77
E2,23/01/10,Milton Keynes Dons,Tranmere,1,0,H,1,0,H,M Haywood,13,10,5,5,12,13,8,4,1,3,0,0,1.53,4,6,1.5,3.6,6,1.5,3.75,6,1.5,3.7,5,1.57,3.75,6,1.5,3.7,6,1.5,3.6,5.5,1.44,4,6.5,1.5,4,6,1.53,4,6,33,1.61,1.52,4.2,3.78,6.9,6.02,25,1.81,1.74,2.05,1.98,15,-1,2.07,2.04,1.88,1.85
E2,23/01/10,Norwich,Brentford,1,0,H,0,0,D,S Rushton,22,13,11,7,13,16,8,6,3,2,1,0,1.5,4,7,1.4,3.75,7.5,1.42,4,7,1.45,3.8,5.4,1.44,4,8,1.35,4.33,7.5,1.4,4,6.5,1.4,4,7.5,1.44,4,7.5,1.44,4,8,33,1.5,1.43,4.39,4.01,8,7.26,25,1.88,1.81,2.05,1.94,15,-1,1.88,1.84,2.07,2.03
E2,23/01/10,Oldham,Millwall,0,1,A,0,0,D,A Haines,9,7,2,2,9,13,4,6,1,6,0,0,2.8,3.25,2.5,2.55,3.2,2.45,2.6,3.2,2.5,2.45,3.1,2.45,2.7,3.4,2.5,2.55,3.2,2.55,2.75,3.2,2.25,2.6,3.2,2.5,2.75,3.2,2.5,2.6,3.3,2.6,33,2.89,2.67,3.33,3.22,2.61,2.49,25,2.2,2.07,1.76,1.71,15,0,2.12,1.98,1.88,1.81
E2,23/01/10,Southend,Wycombe,1,1,D,0,0,D,D Whitestone,16,17,11,9,11,8,8,6,1,3,0,0,1.8,3.5,4.5,1.7,3.35,4.5,1.73,3.4,4.33,1.7,3.2,4.2,1.73,3.5,5,1.7,3.4,4.5,1.7,3.4,4.2,1.67,3.4,5,1.73,3.6,4.5,1.73,3.6,4.75,33,1.82,1.72,3.76,3.45,5.35,4.65,25,2.04,1.96,1.9,1.79,15,-0.75,2.06,2.02,1.91,1.86
E2,23/01/10,Yeovil,Exeter,2,1,H,2,1,H,S Tanner,6,7,4,4,9,10,4,6,0,1,0,0,2.2,3.3,3.25,2.2,3.25,2.85,2.15,3.2,3.1,2.2,3.1,2.8,2.2,3.5,3.1,2.1,3.2,3.2,2.1,3.2,3,2.2,3.25,3,2.1,3.4,3.25,2.25,3.3,3.1,33,2.25,2.18,3.5,3.27,3.45,3.11,25,1.97,1.9,1.95,1.86,16,-0.25,1.95,1.93,2,1.96
E2,25/01/10,Charlton,Leyton Orient,0,1,A,0,0,D,J Moss,17,12,6,4,11,8,5,6,3,1,0,0,1.44,4.33,7,1.4,3.75,7.5,1.42,4,7,1.4,3.9,6,1.4,4.33,8,1.4,4,7.5,1.36,4,7,1.4,4.33,6.5,1.4,4.33,8,1.44,4,8,27,1.45,1.42,4.67,4.09,8.37,7.35,22,1.8,1.73,2.05,1.99,14,0,1.18,1.12,6.5,5.47
E2,26/01/10,Brentford,Southampton,1,1,D,0,1,A,C Sarginson,11,13,8,4,7,11,11,2,1,1,0,0,2.88,3.4,2.38,2.7,3.15,2.35,2.75,3.3,2.3,2.6,3.1,2.3,2.5,3.25,2.4,2.85,3.25,2.25,2.8,3.2,2.2,2.75,3.2,2.38,3,3.25,2.3,2.88,3.3,2.3,30,3.15,2.85,3.4,3.27,2.4,2.33,24,2.08,1.99,1.85,1.77,17,0,2.2,2.06,1.73,1.67
E2,26/01/10,Colchester,Milton Keynes Dons,2,0,H,1,0,H,S Hooper,9,8,6,3,10,9,4,3,1,3,0,1,2.1,3.4,3.4,2.1,3.2,3.1,2.1,3.2,3.2,2,3.2,3.1,2,3.2,3.2,2,3.25,3.4,2,3.2,3.2,2.2,3.25,3,2.1,3.4,3.25,2.2,3.3,3,31,2.26,2.12,3.5,3.31,3.6,3.23,25,1.98,1.9,1.98,1.85,19,0,1.58,1.53,2.5,2.34
E2,26/01/10,Exeter,Carlisle,2,3,A,0,2,A,O Langford,10,7,4,4,10,7,6,4,0,1,0,0,2.2,3.3,3.25,2.15,3.1,3.1,2.15,3.2,3.1,2.1,3.1,3,2.1,3.3,2.88,2.05,3.25,3.25,2,3.2,3.2,2.2,3.25,3,2.2,3.2,3.25,2.1,3.3,3.25,31,2.36,2.17,3.4,3.26,3.39,3.17,25,2.12,2.02,1.82,1.75,19,0,1.62,1.56,2.38,2.27
E2,26/01/10,Hartlepool,Gillingham,1,1,D,0,0,D,K Hill,5,3,3,1,10,13,8,3,1,2,0,0,1.91,3.6,3.75,1.9,3.15,3.75,1.9,3.4,3.6,1.9,3.2,3.4,1.91,3.2,3.5,1.9,3.4,3.6,1.95,3.3,3.25,1.91,3.25,3.75,1.91,3.4,3.75,1.91,3.3,3.8,30,2,1.91,3.61,3.37,4.19,3.79,24,1.93,1.85,2.02,1.89,17,0,1.44,1.39,3,2.74
E2,26/01/10,Millwall,Southend,2,0,H,1,0,H,K Evans,14,11,6,4,16,11,4,2,3,3,0,0,1.67,3.75,5,1.7,3.3,4.5,1.7,3.4,4.5,1.65,3.3,4.4,1.62,3.5,4.5,1.65,3.5,4.75,1.67,3.3,4.5,1.73,3.4,4.5,1.62,3.6,5.5,1.7,3.4,4.75,31,1.73,1.67,3.9,3.54,5.68,4.92,25,2.08,1.98,1.88,1.78,19,0,1.29,1.25,4.2,3.54
E2,26/01/10,Stockport,Brighton,1,1,D,0,0,D,P Quinn,11,6,9,4,11,15,3,3,1,2,0,0,3.4,3.4,2.1,3.2,3.1,2.1,3.2,3.2,2.1,3,3.1,2.1,2.75,3.25,2.2,3.2,3.25,2.1,2.87,3.3,2.1,3.2,3.25,2.1,3.2,3.25,2.2,3,3.3,2.2,31,3.64,3.23,3.47,3.28,2.25,2.13,25,1.95,1.86,1.98,1.89,18,0,2.5,2.3,1.67,1.55
E2,26/01/10,Swindon,Leeds,3,0,H,1,0,H,P Gibbs,14,7,13,1,11,14,8,9,2,3,0,0,3.25,3.3,2.2,2.8,3.3,2.2,3,3.2,2.2,2.8,3.1,2.2,2.75,3.25,2.2,2.95,3.25,2.2,2.8,3.2,2.2,2.88,3.25,2.25,3.25,3.2,2.2,2.88,3.3,2.25,29,3.35,3.06,3.46,3.27,2.3,2.22,23,2.06,1.96,1.88,1.8,19,0,2.38,2.21,1.67,1.59
E2,26/01/10,Tranmere,Yeovil,2,1,H,0,0,D,G Salisbury,8,7,5,2,10,8,5,4,3,1,0,0,2.25,3.25,3.2,2.2,3.2,2.9,2.2,3.2,3,2.3,3.1,2.6,2,3.2,3.2,2.2,3.25,2.95,2.1,3.2,3,2.25,3.25,2.88,2.2,3.2,3.2,2.2,3.3,3,31,2.34,2.23,3.4,3.26,3.42,3.06,24,2.13,2,1.85,1.77,19,0,1.65,1.6,2.36,2.19
E2,26/01/10,Walsall,Norwich,1,2,A,1,0,H,M Haywood,8,12,5,7,9,8,4,14,1,0,0,0,4.2,3.6,1.83,3.95,3.3,1.8,3.75,3.4,1.85,3.5,3.2,1.85,3.25,3.4,1.91,4,3.4,1.8,3.75,3.3,1.8,4,3.3,1.83,4,3.6,1.83,3.75,3.4,1.91,29,4.33,4.03,3.68,3.44,1.93,1.84,23,1.86,1.77,2.09,1.99,18,0.5,2.04,2.01,1.93,1.87
E2,30/01/10,Brighton,Millwall,0,1,A,0,0,D,K Friend,12,5,5,2,15,19,6,4,2,2,0,0,2.75,3.3,2.5,2.5,3.2,2.5,2.6,3.2,2.45,2.6,3.1,2.3,2.7,3.4,2.5,2.55,3.25,2.5,2.62,3.2,2.3,2.6,3.2,2.5,2.75,3.4,2.38,2.88,3.3,2.38,33,3.03,2.71,3.44,3.25,2.5,2.44,25,2.06,1.97,1.86,1.79,17,0,2.14,2.01,1.83,1.77
E2,30/01/10,Bristol Rvs,Wycombe,2,3,A,2,1,H,R Shoebridge,11,11,7,6,7,12,4,4,2,2,0,0,1.67,3.6,5.5,1.6,3.5,5,1.62,3.5,5,1.65,3.3,4.4,1.62,3.6,6,1.6,3.5,5.2,1.61,3.5,4.5,1.62,3.6,5,1.67,3.6,5,1.67,3.5,5.5,33,1.74,1.64,3.79,3.53,6,5.24,25,1.98,1.87,1.95,1.87,17,0,1.25,1.21,4.35,3.86
E2,30/01/10,Carlisle,Leyton Orient,2,2,D,2,0,H,C Boyeson,8,9,6,5,14,8,4,7,1,0,0,0,1.91,3.4,4,1.9,3.3,3.55,1.95,3.3,3.5,1.9,3.2,3.4,2,3.4,3.75,1.9,3.4,3.6,1.8,3.3,3.75,2,3.25,3.4,1.91,3.25,4,2,3.3,3.75,29,2,1.93,3.58,3.32,4.22,3.74,22,2.05,1.96,1.86,1.79,16,0,1.46,1.4,3,2.73
E2,30/01/10,Charlton,Tranmere,1,1,D,0,0,D,G Sutton,21,11,12,5,10,12,5,4,1,3,0,1,1.44,4.33,7,1.4,4,6.75,1.45,4,6,1.45,3.8,5.4,1.44,4.33,7,1.4,4,7.5,1.36,4,7,1.44,4,6.5,1.4,4.33,7.5,1.44,4.2,7,33,1.5,1.44,4.42,4.07,7.9,6.9,25,1.89,1.82,2.02,1.92,17,0,1.15,1.13,6,5.05
E2,30/01/10,Gillingham,Walsall,0,0,D,0,0,D,D Deadman,12,6,8,2,8,9,7,5,1,1,0,0,2.1,3.3,3.5,2.1,3.2,3.1,2.15,3.25,3,2.1,3.1,3,2.2,3.4,3.2,2.1,3.25,3.2,2.05,3.2,3.1,2.2,3.25,3,2.1,3.2,3.4,2.1,3.3,3.4,33,2.23,2.14,3.41,3.26,3.75,3.22,25,2.06,1.97,1.86,1.78,17,0,1.62,1.53,2.65,2.35
E2,30/01/10,Leeds,Colchester,2,0,H,1,0,H,A Woolmer,14,7,7,2,15,13,5,7,1,1,0,0,1.62,3.75,5.5,1.55,3.5,5.5,1.62,3.5,5,1.6,3.4,4.6,1.67,3.5,5.5,1.55,3.6,5.5,1.57,3.5,5,1.62,3.6,5,1.62,3.6,5.5,1.62,3.5,6,33,1.71,1.62,3.85,3.55,6,5.32,25,2.02,1.93,1.93,1.82,17,0,1.25,1.21,4.2,3.87
E2,30/01/10,Milton Keynes Dons,Exeter,1,1,D,0,0,D,S Cook,6,7,3,5,11,14,10,2,6,3,0,0,1.53,3.8,6.5,1.52,3.55,5.75,1.55,3.6,5.5,1.55,3.5,4.8,1.57,3.75,6.5,1.5,3.75,6,1.53,3.5,5.5,1.5,3.75,6,1.5,4,6,1.53,3.8,6.5,33,1.59,1.54,4.1,3.72,7,5.89,25,1.95,1.87,2,1.88,17,0,1.23,1.17,5.2,4.35
E2,30/01/10,Norwich,Hartlepool,2,1,H,2,1,H,P Taylor,7,14,4,7,9,9,4,4,0,3,0,0,1.3,5,11,1.3,4.5,8.25,1.3,4.75,8,1.3,4.2,8,1.3,5,10,1.28,4.75,9,1.3,4.33,8,1.29,5,8.5,1.25,5,12,1.33,4.75,9,33,1.34,1.31,5.28,4.8,12.75,9.12,25,1.74,1.65,2.25,2.1,17,0,1.1,1.07,10,7.35
E2,30/01/10,Southampton,Stockport,2,0,H,0,0,D,F Graham,18,5,13,4,13,12,6,10,1,0,0,0,1.29,5,12,1.25,4.75,10,1.3,4.75,8,1.3,4.2,8,1.29,5.5,9,1.25,5.2,9,1.25,4.8,8.5,1.29,5,8.5,1.25,5,12,1.33,4.75,9,33,1.33,1.28,5.4,4.92,12.55,9.68,25,1.8,1.74,2.05,1.98,18,0,1.11,1.06,10,8.15
E2,30/01/10,Southend,Swindon,2,2,D,0,2,A,D Phillips,13,13,5,5,7,11,7,6,0,1,0,0,2.9,3.25,2.4,2.6,3.2,2.4,2.75,3.2,2.35,2.5,3.1,2.4,2.88,3.4,2.38,2.8,3.25,2.3,2.62,3.2,2.3,2.6,3.25,2.5,2.88,3.25,2.38,2.9,3.25,2.38,33,3.06,2.82,3.48,3.26,2.45,2.36,25,2.12,2,1.83,1.75,17,0,2.23,2.08,1.78,1.72
E2,30/01/10,Yeovil,Huddersfield,0,1,A,0,1,A,G Ward,8,5,3,2,17,12,2,3,2,2,0,0,3.25,3.25,2.25,2.7,3.25,2.3,2.8,3.3,2.25,2.8,3.1,2.2,2.8,3.4,2.4,2.95,3.25,2.2,2.7,3.25,2.25,2.75,3.25,2.38,3.2,3.2,2.2,3,3.3,2.3,33,3.48,3.02,3.4,3.25,2.38,2.24,25,1.8,1.73,2.1,1.99,18,0,2.38,2.16,1.68,1.62
E2,02/02/10,Colchester,Carlisle,2,1,H,0,1,A,G Sutton,6,5,3,2,9,9,5,11,0,0,0,0,1.73,3.5,5,1.7,3.3,4.5,1.7,3.4,4.5,1.7,3.3,4,1.57,3.5,5,1.7,3.4,4.5,1.73,3.4,4,1.73,3.4,4.5,1.8,3.5,4.33,1.73,3.5,5,30,1.78,1.72,3.5,3.42,5,4.67,25,2.04,1.92,1.9,1.82,18,0,1.33,1.28,3.75,3.38
E2,02/02/10,Leyton Orient,Bristol Rvs,5,0,H,1,0,H,P Miller,19,7,13,6,6,9,11,8,0,0,0,0,2.38,3.3,2.9,2.3,3.2,2.75,2.3,3.25,2.8,2.3,3.1,2.6,2.2,3.25,2.75,2.35,3.25,2.7,2.3,3.2,2.62,2.25,3.3,2.88,2.3,3.25,3,2.4,3.4,2.8,30,2.46,2.34,3.4,3.26,3.05,2.81,25,1.91,1.8,2.1,1.94,18,0,1.78,1.7,2.2,2.07
E2,02/02/10,Walsall,Charlton,1,1,D,1,1,D,A Haines,5,14,3,6,15,9,1,13,3,1,1,0,3.2,3.4,2.2,3.05,3.25,2.1,3,3.2,2.2,3,3.1,2.1,2.75,3.25,2.2,2.95,3.25,2.2,3,3.3,2.05,3,3.3,2.2,3.4,3.25,2.1,3.25,3.3,2.2,31,3.41,3.16,3.4,3.28,2.2,2.14,25,1.91,1.82,2.08,1.91,18,0,2.5,2.31,1.62,1.54
E2,06/02/10,Brentford,Gillingham,4,0,H,3,0,H,P Miller,11,10,4,5,16,12,6,4,1,3,0,0,1.91,3.4,4,1.85,3.2,3.85,1.85,3.25,4,1.9,3.2,3.4,1.83,3.4,4.33,1.9,3.4,3.6,1.73,3.4,4,1.91,3.25,3.75,1.83,3.25,4.33,1.91,3.3,3.8,35,1.92,1.87,3.63,3.33,4.4,3.95,29,2.19,2.04,1.78,1.72,21,0,1.41,1.37,3.2,2.85
E2,06/02/10,Exeter,Southampton,1,1,D,0,1,A,M Haywood,2,8,1,5,9,12,5,6,1,2,0,0,3.5,3.4,2.1,3.25,3.3,2,3.15,3.25,2.1,3,3.1,2.1,3.75,3.4,2,3.4,3.25,2,3,3.3,2.05,3.2,3.25,2.1,3.6,3.25,2,3.1,3.3,2.15,35,3.93,3.34,3.56,3.29,2.2,2.06,29,1.96,1.86,1.96,1.87,21,0,2.63,2.43,1.62,1.5
E2,06/02/10,Hartlepool,Leeds,2,2,D,0,1,A,S Mathieson,12,13,7,5,9,12,4,8,1,0,0,0,5,3.5,1.73,4.5,3.5,1.65,4.5,3.5,1.7,4,3.3,1.7,5,3.5,1.73,4.5,3.4,1.7,4.2,3.4,1.7,4.5,3.4,1.73,4.5,3.6,1.73,4.5,3.4,1.75,35,5,4.52,3.81,3.47,1.81,1.73,29,1.9,1.81,2.02,1.92,21,0,3.45,3.23,1.35,1.3
E2,06/02/10,Huddersfield,Carlisle,1,1,D,0,0,D,D Phillips,12,14,5,4,9,10,6,9,2,0,0,0,1.62,3.75,5.5,1.55,3.5,5.5,1.6,3.5,5.25,1.6,3.4,4.6,1.62,3.6,6,1.6,3.5,5.2,1.6,3.4,4.8,1.62,3.6,5,1.57,3.75,5.5,1.53,3.75,6,35,1.67,1.6,4.08,3.59,6.1,5.43,29,1.83,1.75,2.11,2.01,20,0,1.26,1.2,4.5,4.08
E2,06/02/10,Leyton Orient,Brighton,1,1,D,0,1,A,S Cook,11,12,8,5,11,17,6,4,4,4,0,0,2.3,3.4,3,2.3,3.2,2.75,2.3,3.25,2.75,2.2,3.1,2.8,2.25,3.5,3,2.3,3.25,2.8,2.25,3.2,2.75,2.2,3.25,3,2.25,3.25,3,2.3,3.3,2.88,35,2.36,2.28,3.46,3.27,3.28,2.92,29,2.04,1.93,1.88,1.81,20,0,1.73,1.65,2.21,2.11
E2,06/02/10,Millwall,Norwich,2,1,H,1,1,D,G Hegley,8,2,5,2,13,12,9,4,0,0,0,0,3,3.2,2.38,2.75,3.2,2.3,2.75,3.25,2.3,2.6,3.1,2.3,2.8,3.4,2.4,2.6,3.25,2.45,2.62,3.2,2.3,2.75,3.25,2.38,2.88,3.2,2.38,2.75,3.3,2.38,35,3.06,2.78,3.4,3.23,2.5,2.38,29,2.15,2.02,1.78,1.7,21,0,2.1,2.01,1.8,1.71
E2,06/02/10,Stockport,Milton Keynes Dons,1,3,A,1,1,D,J Waugh,12,16,5,11,11,20,3,4,3,4,0,0,4.5,3.75,1.73,4.35,3.4,1.7,4.5,3.5,1.7,4,3.3,1.7,4.33,3.5,1.83,4.2,3.4,1.75,4,3.4,1.73,4.5,3.4,1.73,4.5,3.6,1.73,4.2,3.4,1.8,35,4.9,4.5,3.88,3.49,1.8,1.72,29,1.88,1.81,2.05,1.93,21,0,3.45,3.25,1.36,1.3
E2,06/02/10,Swindon,Charlton,1,1,D,0,0,D,A Hall,9,8,3,4,14,10,9,2,0,1,0,0,2.4,3.3,2.88,2.35,3.15,2.7,2.4,3.25,2.65,2.4,3.1,2.5,2.4,3.4,2.8,2.45,3.25,2.6,2.3,3.2,2.62,2.5,3.2,2.6,2.38,3.2,2.88,2.5,3.3,2.6,35,2.55,2.42,3.36,3.23,3.05,2.74,29,2.04,1.93,1.9,1.81,20,0,1.83,1.75,2.19,2.03
