Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
F1,03/04/10,Grenoble,Lorient,1,2,A,1,1,D,11,16,4,7,13,14,5,10,1,2,0,0,2.88,3,2.63,2.9,3.1,2.4,2.8,3,2.5,2.95,3.1,2.4,2.8,2.9,2.38,2.9,3,2.35,2.75,2.9,2.6,2.75,3,2.75,2.75,3,2.62,2.88,3.1,2.38,37,3.14,2.87,3.1,3.02,2.63,2.49,25,2.62,2.46,1.53,1.49,21,0,2.15,2.03,1.8,1.76
F1,03/04/10,Montpellier,Monaco,0,0,D,0,0,D,15,12,6,2,24,24,3,2,3,3,0,0,1.8,3.3,4.75,1.8,3.3,4.5,1.8,3.2,4.5,1.85,3.4,4,1.8,3.2,4,1.8,3.25,4.2,1.8,3.25,4.33,1.9,3.2,4.5,1.83,3.25,4.5,1.8,3.3,4.33,37,1.85,1.81,3.56,3.29,4.84,4.48,24,2.35,2.21,1.67,1.6,13,0,1.37,1.3,3.4,3.18
F1,03/04/10,Nice,Sochaux,0,0,D,0,0,D,14,8,4,3,16,17,5,5,1,1,0,0,2.05,3.1,3.9,2,3.05,3.95,2.05,3,3.75,2.1,3,3.6,2,2.88,3.6,2.1,3,3.4,2,3,3.8,1.95,3.2,4.2,2,3,4,2,3.1,3.75,36,2.19,2.05,3.21,3.08,4.04,3.74,23,2.59,2.42,1.55,1.51,14,0,1.51,1.44,2.75,2.59
F1,03/04/10,Rennes,Lyon,1,2,A,1,0,H,6,15,3,6,10,19,3,5,1,0,0,0,2.65,3.1,2.75,2.65,3.05,2.65,2.6,3,2.7,2.7,3.2,2.5,2.7,3,2.4,2.6,3,2.6,2.6,3,2.62,2.75,3,2.75,2.62,3,2.75,2.5,3.1,2.75,37,2.7,2.59,3.2,3.05,3.01,2.73,26,2.3,2.18,1.75,1.61,21,0,1.86,1.81,2.14,1.96
F1,03/04/10,St Etienne,Le Mans,2,0,H,0,0,D,19,10,9,1,13,15,5,4,1,4,1,0,1.8,3.3,4.75,1.8,3.15,4.8,1.8,3.2,4.5,1.8,3.4,4.3,1.73,3.1,4.5,1.8,3.2,4.33,1.75,3.25,4.6,1.91,3.05,4.75,1.83,3.2,4.5,1.75,3.3,4.75,37,1.86,1.8,3.43,3.25,5.37,4.63,26,2.25,2.13,1.7,1.64,13,0,1.35,1.29,3.6,3.26
F1,03/04/10,Valenciennes,Lille,1,0,H,0,0,D,8,11,1,3,17,16,8,7,2,4,0,0,3.6,3.2,2.1,3.45,3.3,2.05,3.75,3,2.05,3.7,3.2,2,3.2,3,2.1,3.3,3.1,2.1,3.5,3.2,2,3.4,3.2,2.2,3.5,3.2,2.1,3.5,3.25,2,36,4.12,3.58,3.35,3.18,2.15,2.06,27,2.25,2.15,1.72,1.64,12,0,2.85,2.52,1.5,1.46
F1,04/04/10,Auxerre,Paris SG,1,1,D,1,1,D,22,10,5,3,9,14,5,5,0,3,0,0,2.2,3,3.6,2.15,3.05,3.45,2.15,3,3.4,2,3.2,3.7,2.1,2.9,3.25,2.1,3,3.4,2.15,3,3.4,2.25,3,3.5,2.2,3,3.4,2.1,3.1,3.4,37,2.28,2.17,3.2,3.06,3.76,3.42,24,2.52,2.39,1.6,1.52,15,0,1.6,1.52,2.5,2.38
F1,04/04/10,Boulogne,Toulouse,1,1,D,1,0,H,9,16,2,5,18,17,4,4,2,2,0,0,2.9,3,2.6,2.75,3.05,2.55,2.75,3,2.55,2.6,3.1,2.65,2.6,3,2.5,2.8,2.95,2.45,2.75,3,2.5,2.88,3,2.63,2.88,3,2.5,2.88,3.1,2.38,37,3.24,2.89,3.15,3.02,2.65,2.48,24,2.64,2.44,1.55,1.5,20,0,2.26,2.07,1.8,1.73
F1,04/04/10,Marseille,Lens,1,0,H,1,0,H,10,3,3,2,21,23,5,6,2,2,1,0,1.36,4.6,9,1.32,4.5,10,1.33,4.5,8.5,1.3,4.8,9.5,1.33,4,8,1.35,4.2,8,1.3,4.5,10,1.25,5.5,13,1.3,4.5,12,1.3,4.5,10,37,1.37,1.32,5.17,4.48,12.43,9.98,32,1.92,1.85,2,1.89,10,-1.5,2.11,2.02,1.88,1.78
F1,07/04/10,Marseille,Sochaux,3,0,H,2,0,H,19,7,8,1,17,17,3,7,2,4,0,0,1.36,4.5,9,1.4,4.2,7.75,1.35,4.2,9,1.3,4.8,9.5,1.36,4,7,1.36,4.2,7.5,1.36,4,9,1.36,4.5,10,1.33,4.33,10,1.3,4.5,10,34,1.4,1.36,4.81,4.27,10,8.75,25,2.02,1.92,1.96,1.83,11,-1.25,1.86,1.81,2.13,2.06
F1,10/04/10,Le Mans,Montpellier,2,2,D,1,2,A,12,9,3,4,20,17,6,4,2,2,1,1,3.5,3.1,2.2,3.3,3.1,2.2,3.2,3.1,2.2,3.2,3.2,2.2,3.2,3,2.1,3.2,3.1,2.15,3.1,3.1,2.2,3.6,3.25,2.1,3.4,3,2.2,3.3,3.1,2.15,37,3.67,3.31,3.24,3.12,2.28,2.19,26,2.33,2.18,1.66,1.61,15,0,2.5,2.33,1.6,1.54
F1,10/04/10,Lens,Boulogne,3,0,H,1,0,H,15,12,5,3,20,11,4,4,1,2,0,0,1.7,3.4,5.5,1.7,3.3,5.25,1.7,3.3,5,1.75,3.5,4.6,1.67,3.3,4.5,1.65,3.4,5,1.7,3.3,4.8,1.67,3.4,6,1.67,3.4,5.5,1.62,3.5,5.5,36,1.75,1.69,3.69,3.4,6,5.21,24,2.5,2.32,1.7,1.55,11,-0.75,1.97,1.93,1.97,1.93
F1,10/04/10,Lorient,Rennes,1,1,D,1,1,D,13,10,5,3,11,17,6,9,1,0,0,0,2.5,3,3,2.35,3.05,3.05,2.4,3,3,2.4,3.2,2.85,2.38,2.88,2.8,2.4,2.95,2.9,2.4,3,2.9,2.38,3.1,3.2,2.38,3,3,2.4,3,2.88,36,2.62,2.44,3.2,3.02,3.13,2.93,25,2.28,2.15,1.7,1.63,19,0,1.83,1.73,2.15,2.06
F1,10/04/10,Monaco,Valenciennes,2,1,H,0,1,A,14,8,3,1,17,22,5,4,2,1,0,0,2.1,3.1,3.8,1.9,3.25,4,1.95,3.1,4,1.9,3.2,4,1.91,3,3.75,1.95,3.1,3.75,1.91,3.2,3.8,2,3,4.33,2,3,4,2,3.1,3.8,36,2.14,2,3.25,3.14,4.25,3.83,24,2.54,2.37,1.6,1.53,12,0,1.45,1.4,2.92,2.7
F1,10/04/10,Paris SG,Bordeaux,3,1,H,1,0,H,19,14,11,6,18,14,4,7,1,2,0,1,3.1,3.1,2.4,3.25,3.25,2.3,3,3,2.4,2.85,3.2,2.4,2.9,2.9,2.3,2.9,2.95,2.4,3,3,2.35,3,3.2,2.38,3,3.2,2.3,3,3,2.38,36,3.31,3.02,3.2,3.09,2.45,2.36,25,2.32,2.16,1.72,1.62,17,0,2.22,2.14,1.75,1.66
F1,10/04/10,Sochaux,St Etienne,0,2,A,0,1,A,15,6,4,4,12,13,7,6,1,2,0,0,2.2,3,3.6,2.15,3,3.5,2.1,3,3.6,2.1,3,3.6,2,2.88,3.6,2.05,3.1,3.4,2.1,3,3.5,2.2,3,3.6,2.1,3,3.75,2.15,3.1,3.3,36,2.3,2.15,3.15,3.03,4,3.48,24,2.62,2.45,1.57,1.49,14,0,1.56,1.49,2.63,2.45
F1,10/04/10,Toulouse,Grenoble,4,0,H,1,0,H,19,11,9,0,16,8,5,7,2,1,0,0,1.57,3.6,6.5,1.55,3.5,6.5,1.55,3.6,6,1.5,3.8,6.7,1.5,3.5,6,1.5,3.75,6,1.57,3.4,6,1.53,3.75,7,1.5,3.6,7.5,1.53,3.75,6,36,1.58,1.53,3.95,3.66,8,6.52,24,2.5,2.39,1.6,1.52,13,-1,2.05,1.96,1.94,1.88
F1,11/04/10,Lyon,Lille,1,1,D,0,0,D,22,9,3,4,17,25,9,8,1,4,1,1,1.83,3.4,4.5,1.85,3.4,4.5,1.8,3.25,4.5,1.7,3.5,4.9,1.8,3,4.33,1.75,3.25,4.5,1.73,3.25,4.2,1.8,3.5,4.5,1.83,3.4,4.33,1.8,3.25,4.33,36,1.92,1.83,3.5,3.28,4.9,4.39,29,2.19,2.06,1.77,1.7,13,0,1.33,1.31,3.4,3.18
F1,11/04/10,Marseille,Nice,4,1,H,1,0,H,11,7,6,2,12,13,9,4,0,3,0,0,1.3,5,12,1.38,4.75,9,1.3,4.75,9,1.3,4.8,9.5,1.29,4.5,8,1.3,4.3,10,1.29,4.5,8,1.25,5.25,13,1.25,5,12,1.3,4.5,9.5,36,1.35,1.3,5.14,4.61,13.24,10.51,31,1.95,1.85,2.02,1.89,10,-1.5,1.94,1.9,2,1.96
F1,11/04/10,Nancy,Auxerre,0,1,A,0,0,D,10,11,3,3,14,11,3,5,1,1,0,0,2.75,3,2.75,2.55,3.05,2.75,2.6,3,2.7,2.6,3.2,2.6,2.5,2.9,2.6,2.6,2.9,2.7,2.62,2.9,2.5,2.75,3,2.75,2.75,3,2.62,2.5,3,2.8,36,2.86,2.65,3.2,3.02,2.85,2.68,24,2.57,2.35,1.6,1.54,20,0,2.01,1.9,1.94,1.87
F1,14/04/10,Le Mans,Bordeaux,2,1,H,2,1,H,10,12,6,6,22,7,7,8,4,2,1,0,6.5,3.8,1.55,5.75,3.75,1.57,5,3.5,1.65,5.3,3.5,1.6,5,3.25,1.62,5.25,3.5,1.6,6,3.75,1.57,6.5,3.8,1.53,6,3.6,1.57,6,3.5,1.57,34,6.5,5.67,4,3.6,1.7,1.6,30,2.12,2.04,1.83,1.72,12,0,4.5,4.11,1.25,1.19
F1,14/04/10,Sochaux,Marseille,0,1,A,0,0,D,12,10,4,5,17,19,4,2,0,2,0,0,5.25,3.6,1.67,5.5,3.7,1.6,5.5,3.7,1.6,5.2,3.4,1.65,5,3.25,1.67,4.5,3.6,1.67,5,3.75,1.67,6,3.8,1.57,6,3.8,1.57,5.5,3.5,1.62,34,6.08,5.19,3.86,3.54,1.71,1.66,30,2.21,2.09,1.8,1.68,12,0,4.1,3.77,1.27,1.23
F1,17/04/10,Auxerre,Lorient,4,1,H,2,0,H,11,13,7,5,11,15,4,12,0,2,0,2,1.91,3.3,4.2,1.9,3.25,4,1.9,3.2,4,1.7,3.5,4.4,1.8,3.2,4,1.85,3.2,4,1.91,3.25,3.75,1.91,3.2,4.33,1.91,3.25,4,1.91,3.2,4,35,1.95,1.87,3.5,3.25,4.74,4.21,23,2.52,2.4,1.57,1.52,11,-0.5,1.91,1.88,2.03,1.97
F1,17/04/10,Bordeaux,Lyon,2,2,D,1,0,H,11,11,4,4,21,23,4,7,3,2,2,1,2.15,3.2,3.5,2.2,3.3,3.4,2.1,3.1,3.4,2,3.3,3.3,2.1,3,3.2,2.1,3.1,3.3,2.1,3,3.5,2.1,3.2,3.6,2.05,3,3.75,2.15,3.2,3.3,34,2.19,2.11,3.31,3.17,3.97,3.43,24,2.23,2.1,1.73,1.67,12,0,1.55,1.49,2.63,2.45
F1,17/04/10,Boulogne,Marseille,1,2,A,0,1,A,4,14,2,5,25,18,6,6,3,3,0,0,6.5,4,1.5,6.85,4.05,1.45,7,3.75,1.47,6.5,3.9,1.45,6,3.75,1.44,7,3.75,1.45,7,3.8,1.44,7.5,4.2,1.44,8,3.75,1.44,7,4,1.44,33,8.09,7.14,4.4,3.97,1.52,1.45,26,2.14,2.04,1.83,1.72,11,1,2.08,2.04,1.88,1.82
F1,17/04/10,Grenoble,Sochaux,2,2,D,0,1,A,9,8,5,3,11,14,3,7,0,1,0,0,2.7,3,2.75,2.6,3.2,2.6,2.6,3,2.7,2.5,3,2.7,2.6,2.8,2.6,2.6,3,2.6,2.6,2.9,2.7,2.88,3,2.6,2.75,2.88,2.75,2.6,3,2.7,34,2.8,2.62,3.2,3,2.91,2.72,20,2.5,2.42,1.55,1.51,19,0,1.94,1.86,2.01,1.92
F1,17/04/10,Nice,Lens,0,0,D,0,0,D,10,7,3,2,16,21,8,1,0,2,0,0,2,3.2,4,2,3.1,3.85,2.05,3,3.75,1.85,3.3,3.9,2,2.88,3.6,2,3.1,3.6,2,3,3.8,2,3.1,4.2,2,3,4,2.05,3.1,3.6,35,2.16,2.05,3.3,3.12,4,3.68,23,2.45,2.3,1.6,1.56,12,0,1.5,1.43,2.75,2.62
F1,17/04/10,Rennes,Nancy,0,0,D,0,0,D,11,9,5,0,11,9,9,2,1,3,0,0,1.67,3.5,5.5,1.65,3.4,5.5,1.67,3.4,5,1.65,3.5,4.6,1.62,3.3,5,1.65,3.4,5,1.62,3.4,5.5,1.67,3.4,6,1.62,3.5,6,1.67,3.5,5,35,1.73,1.65,3.76,3.46,6.5,5.38,27,2.19,2.09,1.85,1.68,11,-0.75,1.92,1.87,2.06,2
F1,17/04/10,Valenciennes,Le Mans,0,1,A,0,0,D,12,13,4,4,17,19,7,1,1,0,0,1,1.67,3.5,5.5,1.7,3.4,5,1.67,3.4,5,1.7,3.5,4.4,1.62,3.3,5,1.65,3.4,5,1.62,3.4,5.5,1.62,3.6,6,1.67,3.4,5.5,1.67,3.5,5,35,1.73,1.67,3.6,3.43,5.85,5.2,23,2.35,2.21,1.69,1.6,11,-0.75,2,1.96,1.95,1.91
F1,18/04/10,Lille,Monaco,4,0,H,2,0,H,14,15,8,6,17,17,8,6,0,2,0,0,1.44,4.2,7.5,1.45,4,7,1.5,3.75,6.5,1.5,3.8,5.7,1.5,3.5,6,1.45,3.75,7,1.44,3.8,7,1.5,3.75,7.5,1.44,4,7.5,1.44,4,7,35,1.53,1.47,4.2,3.86,8.35,7.04,29,2.1,1.98,1.88,1.78,12,-1,1.87,1.82,2.08,2.03
F1,18/04/10,Montpellier,Toulouse,1,1,D,1,0,H,12,12,4,3,15,18,3,3,3,2,0,0,1.73,3.4,5.25,1.65,3.5,5.25,1.7,3.3,5,1.75,3.4,4.3,1.62,3.3,5,1.73,3.4,4.33,1.73,3.3,4.8,1.83,3,5.5,1.8,3.25,4.75,1.73,3.4,4.5,34,1.83,1.75,3.5,3.35,5.35,4.77,21,2.52,2.4,1.57,1.52,10,-0.75,2.12,2.08,1.84,1.8
F1,18/04/10,St Etienne,Paris SG,0,0,D,0,0,D,14,7,0,1,15,15,7,2,2,2,0,0,2.45,3.1,3,2.5,3.2,2.95,2.45,3,2.9,2.25,3.1,3,2.38,2.88,2.8,2.4,3,2.85,2.4,3,2.9,2.5,3,3,2.38,2.88,3.2,2.38,3,3,33,2.5,2.39,3.14,3.02,3.42,3.03,22,2.35,2.22,1.65,1.6,17,0,1.73,1.67,2.3,2.16
F1,24/04/10,Le Mans,Lille,1,2,A,0,1,A,17,13,2,5,23,18,4,4,4,4,0,0,5.5,3.5,1.67,5,3.6,1.65,4.75,3.4,1.7,4.3,3.4,1.75,5,3.3,1.62,5,3.4,1.65,5.25,3.5,1.62,6,3.6,1.62,5.5,3.4,1.67,4.75,3.4,1.7,36,6,5.13,3.84,3.51,1.75,1.67,31,2.16,2.05,1.77,1.71,13,0,4.1,3.73,1.3,1.23
F1,24/04/10,Lorient,Bordeaux,1,0,H,0,0,D,6,17,1,6,9,19,2,4,1,2,0,0,3.75,3.25,2.05,3.8,3.3,1.95,3.6,3.2,2,3.7,3.3,1.9,3.4,3,2,3.5,3.2,2,3.6,3.25,1.95,4,3.25,2,3.75,3.2,2,3.3,3.2,2.1,36,3.93,3.64,3.38,3.22,2.15,2.03,31,2.19,2.06,1.78,1.7,14,0,2.8,2.59,1.5,1.43
F1,24/04/10,Nancy,Montpellier,0,0,D,0,0,D,15,10,3,3,18,16,6,2,1,0,0,0,3,3,2.5,2.75,3.2,2.5,2.9,3,2.45,2.65,3.1,2.5,2.7,3,2.4,2.8,3.05,2.4,2.8,3.1,2.4,2.75,3.2,2.6,2.88,3,2.5,2.88,3.1,2.38,36,3.02,2.89,3.26,3.08,2.6,2.45,28,2.28,2.17,1.7,1.63,21,0,2.14,2.04,1.83,1.75
F1,24/04/10,Nice,Grenoble,2,1,H,1,1,D,15,12,5,7,18,9,11,1,0,2,0,0,1.57,3.6,6.5,1.5,3.8,6.75,1.5,3.6,7,1.5,3.8,5.7,1.5,3.5,6,1.53,3.6,6,1.53,3.5,6.5,1.6,3.6,6.5,1.53,3.6,7,1.53,3.6,6,36,1.63,1.54,3.81,3.63,7.3,6.54,28,2.28,2.17,1.71,1.63,12,-1,2.18,2.1,1.81,1.78
F1,24/04/10,Paris SG,Rennes,1,1,D,0,1,A,18,12,5,3,16,10,11,4,3,0,0,0,2.25,3.1,3.4,2.15,3.1,3.4,2.15,3.1,3.3,2.1,3.2,3.2,2.1,3,3.2,2.15,3.1,3.2,2.2,3.1,3.1,2.38,3,3.25,2.2,3.2,3.2,2.2,3.1,3.2,36,2.33,2.21,3.35,3.14,3.46,3.27,25,2.23,2.11,1.8,1.65,19,0,1.67,1.58,2.45,2.32
F1,24/04/10,Sochaux,Boulogne,0,3,A,0,1,A,11,13,4,6,20,12,2,0,0,2,1,0,1.73,3.4,5.25,1.7,3.3,5.25,1.67,3.4,5,1.75,3.3,4.4,1.62,3.3,5,1.65,3.4,5,1.67,3.4,5,1.62,3.6,6,1.67,3.4,5.5,1.67,3.6,4.75,35,1.75,1.69,3.61,3.43,5.93,5.15,25,2.5,2.35,1.61,1.54,13,0,1.35,1.24,4.15,3.65
F1,25/04/10,Lens,Valenciennes,1,1,D,1,0,H,9,15,5,4,9,15,3,3,1,3,0,0,2,3.1,4.2,2.15,3.1,3.4,2.15,3.1,3.3,2,3.3,3.3,2,3,3.4,2.1,3.1,3.3,2.1,3.1,3.4,2.1,3.1,3.75,2,3,4,2.1,3.1,3.4,36,2.15,2.08,3.3,3.14,4.2,3.61,29,2.33,2.21,1.73,1.61,15,0,1.54,1.47,2.75,2.5
F1,25/04/10,Marseille,St Etienne,1,0,H,1,0,H,18,16,5,2,15,16,2,2,1,3,0,0,1.25,5.25,13,1.22,5.5,12.5,1.28,4.75,10,1.3,4.8,8.5,1.25,4.5,10,1.2,5.5,12,1.22,5.25,11,1.25,5.5,13,1.2,5.5,15,1.25,5,11,36,1.3,1.26,5.76,5.04,15.6,12.12,28,1.74,1.66,2.23,2.12,12,-1.5,1.88,1.83,2.06,2.03
F1,25/04/10,Toulouse,Auxerre,0,3,A,0,0,D,16,5,5,5,12,9,12,2,1,0,0,0,2.7,2.9,2.9,2.65,3,2.7,2.55,3,2.75,2.6,3,2.6,2.6,3,2.5,2.55,3,2.65,2.5,3.1,2.7,2.5,3,3,2.5,3,2.88,2.6,3,2.7,36,2.7,2.59,3.13,3.01,3.12,2.79,25,2.67,2.49,1.55,1.49,22,0,1.84,1.8,2.12,1.99
F1,27/04/10,Grenoble,Paris SG,4,0,H,2,0,H,11,11,4,2,10,14,3,2,0,0,0,0,3,3.2,2.4,3,3.2,2.4,3.2,3.1,2.2,2.65,3.05,2.5,3.2,3,2.1,3,3.1,2.25,3.2,3,2.1,3,3,2.5,3,3,2.38,3.1,3.1,2.25,34,3.2,3.01,3.26,3.08,2.55,2.36,26,2.38,2.24,1.65,1.59,19,0,2.25,2.1,1.8,1.7
F1,27/04/10,Monaco,Le Mans,1,1,D,0,1,A,23,8,9,2,15,25,8,2,1,4,0,0,1.95,3.3,4,1.95,3.3,4,1.85,3.25,4.2,1.9,3.3,3.7,1.73,3.2,4.33,1.85,3.2,4,1.7,3.3,4.33,1.91,3.4,4,1.95,3.2,4,1.91,3.2,4,35,2,1.91,3.46,3.28,4.47,3.98,29,2.22,2.11,1.75,1.67,13,-0.5,1.98,1.94,1.98,1.92
F1,28/04/10,Valenciennes,Bordeaux,2,0,H,1,0,H,9,6,4,1,22,16,7,3,4,2,0,0,3.75,3.2,2.05,3.75,3.2,2.05,3.5,3.2,2.05,3.4,3.2,2,3.4,3,2,3.5,3.2,2,3.5,3.2,1.91,3.75,3.4,2,3.6,3.25,2,3.6,3.2,2,35,3.91,3.55,3.47,3.25,2.13,2.04,29,2.25,2.13,1.74,1.66,14,0,2.75,2.57,1.5,1.45
F1,30/04/10,Auxerre,Marseille,0,0,D,0,0,D,3,4,0,1,20,17,4,5,1,3,0,0,3.2,3.1,2.38,2.95,3.2,2.35,3,3.1,2.3,2.8,3.2,2.3,2.88,3,2.25,3,3.1,2.25,3,3.1,2.3,3.2,3,2.38,3,3,2.38,2.9,3.1,2.4,33,3.1,2.96,3.2,3.08,2.64,2.4,24,2.38,2.22,1.67,1.61,21,0,2.2,2.08,1.82,1.72
F1,02/05/10,Bordeaux,Toulouse,1,0,H,1,0,H,10,6,3,2,19,17,2,4,3,3,0,0,1.44,4.2,7.5,1.4,4.2,7.75,1.45,3.9,7,1.45,3.9,6.5,1.4,3.75,7,1.45,3.75,6.75,1.36,4.2,8,1.44,4,8.5,1.44,3.75,8,1.44,4,7,34,1.5,1.45,4.39,3.96,8.35,7.24,29,2.08,1.99,1.88,1.78,12,0,1.16,1.12,6,5.52
F1,02/05/10,Boulogne,Nice,3,3,D,0,1,A,20,11,7,6,11,21,9,7,0,2,0,0,2.75,3.1,2.65,2.45,3.1,2.85,2.6,3,2.7,2.4,3.05,2.8,2.5,2.9,2.6,2.6,3,2.6,2.62,3,2.6,2.5,3,3,2.62,2.88,2.88,2.62,3.1,2.6,34,2.75,2.61,3.15,3.06,2.89,2.71,24,2.4,2.26,1.62,1.57,22,0,1.93,1.84,2.03,1.93
F1,02/05/10,Lille,Nancy,3,1,H,2,0,H,20,8,11,3,22,12,11,8,3,2,0,0,1.36,4.6,8.5,1.35,4.6,8.25,1.35,4.5,8,1.3,4.8,8.5,1.33,4.33,7,1.35,4.2,8,1.36,4.2,8,1.33,4.5,11,1.33,4.5,10,1.33,4.5,8.5,35,1.37,1.33,5.15,4.52,11.8,9.24,24,1.8,1.73,2.1,2,12,0,1.1,1.08,9,7.04
F1,02/05/10,Montpellier,Lyon,0,1,A,0,0,D,11,9,4,1,19,19,6,1,3,2,0,0,3.6,3.1,2.15,3.2,3.2,2.2,3.2,3.1,2.2,3.1,3.1,2.2,3.1,3.1,2.1,3.2,3.1,2.15,3,3.2,2.25,3.6,3.2,2.1,3.4,3,2.2,3.1,3.2,2.2,35,3.6,3.23,3.29,3.14,2.35,2.22,24,2.25,2.15,1.71,1.63,14,0,2.42,2.3,1.66,1.55
F1,02/05/10,Rennes,Sochaux,1,2,A,0,1,A,14,6,5,1,15,10,3,4,2,1,0,0,1.62,3.6,6,1.55,3.7,6.25,1.6,3.5,5.5,1.6,3.5,5.2,1.57,3.5,5,1.6,3.5,5.2,1.57,3.6,5.5,1.67,3.6,5.5,1.57,3.6,6,1.57,3.5,6,35,1.65,1.59,3.83,3.55,6.5,5.92,24,2.23,2.11,1.72,1.65,14,0,1.25,1.18,4.85,4.26
F1,02/05/10,St Etienne,Lens,1,4,A,1,0,H,14,14,5,6,15,21,5,3,2,2,0,0,1.91,3.2,4.1,1.88,3.2,4.25,1.95,3.2,3.8,1.9,3.3,3.7,1.91,3.1,3.6,1.95,3.1,3.75,1.91,3.2,3.8,2,3,4.5,1.83,3.2,4.33,1.91,3.25,3.8,35,1.98,1.9,3.36,3.22,4.7,4.09,23,2.62,2.43,1.6,1.51,15,0,1.41,1.35,3.2,2.91
F1,02/05/10,Valenciennes,Lorient,0,0,D,0,0,D,15,17,4,7,16,13,6,5,2,0,0,0,2.35,3.1,3.2,2.35,3.2,2.95,2.35,3.1,2.9,2.2,3.2,3,2.3,3,2.8,2.3,3.2,2.8,2.4,3.1,2.8,2.38,3.2,3,2.38,3,3,2.5,3.1,2.7,34,2.55,2.41,3.2,3.11,3.25,2.92,22,2.33,2.2,1.73,1.61,14,0,1.76,1.67,2.22,2.1
F1,05/05/10,Boulogne,St Etienne,0,1,A,0,0,D,12,17,5,5,13,8,4,7,2,2,0,0,2.75,3,2.75,2.65,3.1,2.65,2.6,3,2.75,2.4,3.2,2.7,2.5,2.9,2.6,2.5,3,2.7,2.75,3,2.7,2.8,2.88,2.8,2.62,3,2.75,2.5,3,2.75,34,2.82,2.63,3.2,3.05,2.85,2.7,27,2.35,2.24,1.71,1.6,22,0,2,1.87,1.97,1.9
F1,05/05/10,Lens,Grenoble,1,1,D,0,1,A,14,14,2,7,21,14,11,3,0,1,0,0,1.55,3.8,6.5,1.55,3.7,6,1.55,3.75,6,1.5,3.8,5.7,1.5,3.5,6,1.5,3.6,6.5,1.57,3.6,6.5,1.53,3.75,7,1.5,3.75,7,1.57,3.6,5.5,34,1.59,1.55,3.92,3.64,7.22,6.26,25,2.2,2.1,1.74,1.66,14,-1,2.11,2.06,1.85,1.8
F1,05/05/10,Lorient,Monaco,2,2,D,1,1,D,10,7,3,3,14,18,6,4,2,5,0,0,2,3.25,3.9,2,3.2,3.75,2,3.2,3.75,1.9,3.3,3.7,1.91,3.1,3.6,1.9,3.2,3.8,2,3.2,4,2.1,3.4,3.4,1.95,3.2,4,2,3.2,3.6,34,2.05,1.97,3.32,3.21,4.2,3.81,25,2.4,2.24,1.65,1.58,14,0,1.44,1.41,3,2.7
F1,05/05/10,Lyon,Auxerre,2,1,H,1,1,D,15,10,3,5,19,12,8,3,0,0,0,0,1.62,3.6,5.75,1.6,3.6,5.75,1.6,3.6,5.75,1.65,3.5,4.6,1.62,3.3,5,1.55,3.6,5.5,1.62,3.6,6,1.67,3.5,5.5,1.57,3.6,6,1.62,3.6,5,33,1.67,1.62,3.79,3.56,6.3,5.56,25,2.31,2.15,1.7,1.63,12,-0.75,1.91,1.87,2.04,2
F1,05/05/10,Marseille,Rennes,3,1,H,1,1,D,17,15,6,4,12,14,6,6,0,1,0,0,1.4,4.33,8,1.37,4.5,8,1.4,4,8,1.3,4.8,8.5,1.4,4,6.5,1.4,4,7.25,1.4,4.5,8,1.44,4.2,7.5,1.36,4.5,8.5,1.44,4,6.5,32,1.45,1.4,4.81,4.22,9.13,7.71,31,1.9,1.83,2.06,1.92,13,-1,1.78,1.73,2.26,2.17
F1,05/05/10,Nancy,Le Mans,3,2,H,2,2,D,14,15,5,7,19,10,6,4,1,0,0,0,2.1,3.2,3.6,2.1,3.2,3.4,2.05,3.2,3.6,2,3.3,3.3,2,3.2,3.2,2,3.25,3.4,2.1,3.2,3.6,2.2,3.3,3.25,2.05,3,3.75,2,3.25,3.5,34,2.15,2.05,3.33,3.22,3.9,3.56,25,2.26,2.19,1.7,1.61,14,0,1.5,1.45,2.76,2.55
F1,05/05/10,Nice,Bordeaux,1,1,D,1,1,D,5,13,2,5,20,16,4,3,0,2,0,0,3.75,3.3,2,3.95,3.3,1.9,3.75,3.2,2,3.4,3.2,2,3.5,3.2,1.91,3.75,3.25,1.9,3.75,3.2,2.05,4.1,3.4,1.91,4,3.2,1.95,3.5,3.25,2,33,4.06,3.7,3.35,3.23,2.1,2,24,2.3,2.2,1.68,1.61,13,0,2.8,2.64,1.45,1.42
