Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
SP1,31/03/12,Barcelona,Ath Bilbao,2,0,H,1,0,H,20,4,14,1,11,14,10,4,1,3,0,0,1.11,9,21,1.14,7.5,17,1.12,8,17,1.15,6.2,14,1.12,8,15,1.1,9,19,1.12,8.5,17,1.11,8.5,21,1.12,10.5,23,1.12,8,17,37,1.15,1.11,10.5,8.83,26,18.25,28,1.33,1.28,3.75,3.42,20,-2.5,2.08,2,1.95,1.86
SP1,31/03/12,Malaga,Betis,0,2,A,0,2,A,20,7,6,2,9,21,8,1,1,4,0,0,1.67,3.8,5,1.6,3.8,5.5,1.65,3.75,5,1.57,3.6,5.4,1.62,3.8,5,1.65,3.75,5,1.67,3.6,5.25,1.7,3.75,5,1.67,4.1,5.4,1.67,3.6,5,40,1.7,1.64,4.14,3.75,5.9,5.23,36,1.8,1.69,2.25,2.13,22,-0.75,1.87,1.81,2.13,2.05
SP1,31/03/12,Osasuna,Real Madrid,1,5,A,0,3,A,13,13,1,7,17,14,3,4,2,1,1,0,8,4.5,1.4,7.75,4.6,1.42,7,4.5,1.4,7,4.1,1.4,7,4.5,1.4,8,4.75,1.363,7.5,4.5,1.4,8,4.5,1.4,8,4.8,1.44,7,4.5,1.4,40,8.5,7.56,4.88,4.53,1.44,1.41,30,1.68,1.57,2.43,2.3,23,1.25,1.97,1.91,2.01,1.95
SP1,31/03/12,Santander,Granada,0,1,A,0,0,D,7,16,2,6,20,11,3,5,4,2,0,0,2.1,3.3,3.5,2.2,3.25,3.5,2.1,3.3,3.3,1.9,3.3,3.7,2.15,3.25,3.3,2.15,3.3,3.3,2.15,3.3,3.4,2.15,3.25,3.5,2.25,3.3,3.5,2.2,3.25,3.2,40,2.3,2.19,3.41,3.27,3.7,3.31,36,2.3,2.15,1.76,1.68,23,-0.25,1.97,1.92,2.03,1.94
SP1,31/03/12,Sp Gijon,Zaragoza,1,2,A,0,1,A,14,11,6,5,20,30,7,6,3,7,0,0,2.1,3.3,3.5,2.15,3.2,3.4,2.1,3.3,3.3,2.1,3.2,3.2,2.15,3.3,3.3,2.15,3.3,3.3,2.1,3.3,3.5,2.1,3.25,3.75,2.2,3.4,3.6,2.05,3.3,3.5,40,2.21,2.14,3.43,3.27,3.75,3.43,38,2.13,2.02,1.85,1.77,22,-0.25,1.91,1.86,2.06,2.01
SP1,01/04/12,Ath Madrid,Getafe,3,0,H,1,0,H,8,10,4,3,25,10,7,3,1,2,0,0,1.62,3.8,5.5,1.6,3.7,5.75,1.62,3.75,5.25,1.67,3.45,4.6,1.67,3.75,4.8,1.6,3.75,5.5,1.62,3.75,5.6,1.67,3.6,5.5,1.6,4,6.5,1.62,3.6,5.5,38,1.67,1.6,4.17,3.78,6.56,5.67,37,2,1.9,2,1.88,20,-0.75,1.83,1.77,2.19,2.1
SP1,01/04/12,Sociedad,Vallecano,4,0,H,2,0,H,15,9,8,1,16,18,3,5,1,3,0,0,2.1,3.3,3.5,2.1,3.2,3.6,2.1,3.2,3.4,2,3.3,3.3,2.2,3.3,3.2,2.1,3.3,3.4,2.1,3.3,3.5,2.1,3.3,3.6,2.15,3.4,3.6,2.05,3.3,3.5,38,2.2,2.11,3.54,3.3,3.8,3.46,37,2,1.93,2,1.86,21,-0.25,1.85,1.82,2.1,2.04
SP1,01/04/12,Valencia,Levante,1,1,D,1,0,H,12,9,4,2,15,12,5,2,4,3,0,0,1.62,3.8,5.5,1.6,3.7,5.75,1.57,3.75,5.75,1.57,3.6,5.4,1.67,3.75,5,1.6,3.75,5.5,1.57,3.75,6,1.57,4,6,1.62,4,6,1.57,3.8,5.5,38,1.67,1.6,4.14,3.77,6.5,5.63,37,1.9,1.77,2.1,2.02,20,-0.75,1.83,1.79,2.13,2.07
SP1,01/04/12,Villarreal,Espanol,0,0,D,0,0,D,9,8,3,2,12,17,3,1,1,3,0,0,2,3.4,3.75,2,3.3,4,2,3.4,3.5,2,3.3,3.3,2.05,3.3,3.5,2,3.4,3.6,2,3.3,3.75,2,3.4,3.75,2.05,3.4,3.9,2.1,3.3,3.3,38,2.1,2.03,3.5,3.33,4.03,3.66,36,2.2,2.04,1.81,1.75,19,-0.25,1.81,1.76,2.2,2.1
SP1,02/04/12,Sevilla,Mallorca,3,1,H,0,0,D,15,8,6,3,10,16,8,4,4,2,0,0,1.73,3.6,4.75,1.75,3.5,4.75,1.75,3.5,4.5,1.7,3.5,4.4,1.77,3.6,4.5,1.75,3.5,4.6,1.8,3.5,4.5,1.73,3.6,5,1.75,3.7,5.25,1.8,3.4,4.33,36,1.8,1.74,3.84,3.59,5.43,4.69,35,2.08,1.97,1.93,1.82,20,-0.75,2.01,1.96,1.96,1.89
SP1,07/04/12,Betis,Villarreal,3,1,H,2,0,H,16,11,8,3,16,14,4,9,3,1,0,1,2.1,3.3,3.5,2.05,3.4,3.75,2.1,3.25,3.4,2.1,3.15,3.25,2.15,3.3,3.3,2.1,3.3,3.4,2.15,3.2,3.5,2.1,3.25,3.75,2.1,3.4,3.8,2.1,3.3,3.3,40,2.15,2.09,3.53,3.31,3.95,3.55,36,2.23,2.12,1.77,1.7,22,-0.25,1.82,1.78,2.15,2.08
SP1,07/04/12,Espanol,Sociedad,2,2,D,1,2,A,27,11,12,4,14,17,13,2,5,3,0,1,1.91,3.4,4,1.85,3.4,4.25,1.9,3.3,4,1.8,3.4,4,1.9,3.5,4,1.875,3.5,4,1.91,3.25,4.33,1.83,3.6,4.33,1.87,3.6,4.5,1.83,3.4,4.2,40,1.91,1.87,3.7,3.48,4.65,4.15,36,2.02,1.93,1.96,1.86,21,-0.75,2.2,2.12,1.82,1.76
SP1,07/04/12,Getafe,Sp Gijon,2,0,H,1,0,H,10,14,4,3,27,18,4,5,4,4,0,0,1.73,3.5,5,1.65,3.6,5.25,1.7,3.6,4.75,1.65,3.5,4.6,1.73,3.75,4.5,1.65,3.5,4.75,1.73,3.5,5,1.73,3.6,5,1.73,3.8,5.5,1.67,3.6,5,39,1.73,1.69,3.99,3.67,5.67,5.03,36,2,1.91,1.98,1.89,21,-0.75,1.92,1.88,2.05,1.99
SP1,07/04/12,Vallecano,Osasuna,6,0,H,4,0,H,19,10,12,3,15,13,5,7,1,4,0,0,2.05,3.4,3.6,2.05,3.15,3.75,2.05,3.3,3.5,2.15,3.15,3.15,2.15,3.4,3.25,2,3.3,3.7,2.05,3.4,3.6,2.1,3.3,3.6,2.15,3.4,3.8,2.1,3.3,3.3,40,2.15,2.03,3.56,3.35,4.08,3.66,37,2.02,1.93,1.93,1.86,22,-0.25,1.8,1.75,2.22,2.13
SP1,07/04/12,Zaragoza,Barcelona,1,4,A,1,2,A,14,14,5,7,22,13,2,9,4,5,1,0,19,7.5,1.14,15,8,1.14,15,7,1.15,11,5.3,1.22,15,7,1.17,19,7.5,1.125,17,6.5,1.17,19,7,1.15,17,7.5,1.2,17,7,1.14,40,22,17.38,8.6,7.33,1.22,1.15,28,1.5,1.4,2.9,2.75,21,2.25,1.97,1.93,1.98,1.94
SP1,08/04/12,Ath Bilbao,Sevilla,1,0,H,0,0,D,18,17,6,3,14,12,4,3,4,4,0,0,2.25,3.25,3.2,2.25,3.4,3.25,2.25,3.4,3,2.2,3.3,2.9,2.1,3.4,3.4,2.15,3.4,3.2,2.3,3.2,3.1,2.25,3.3,3.3,2.3,3.4,3.25,2.2,3.3,3.1,40,2.4,2.27,3.44,3.31,3.4,3.11,37,1.96,1.87,2.01,1.91,22,-0.25,2.05,1.99,1.91,1.87
SP1,08/04/12,Levante,Ath Madrid,2,0,H,2,0,H,8,18,4,6,11,13,2,7,4,5,0,1,3,3.4,2.3,3.1,3.3,2.35,2.9,3.25,2.35,2.7,3.2,2.4,2.88,3.4,2.38,3,3.3,2.3,3,3.2,2.4,3,3.3,2.38,3.25,3.3,2.4,2.8,3.25,2.4,40,3.4,3.07,3.46,3.29,2.4,2.3,36,2.1,2,1.85,1.8,22,0.25,1.92,1.88,2.02,1.98
SP1,08/04/12,Mallorca,Granada,0,0,D,0,0,D,13,19,3,7,21,8,11,7,4,1,0,0,1.83,3.5,4.33,1.83,3.3,4.5,1.83,3.4,4.2,1.8,3.4,4,1.91,3.4,4,1.9,3.4,4,1.91,3.3,4.2,1.91,3.3,4.33,1.91,3.6,4.33,1.83,3.4,4.2,40,1.95,1.88,3.61,3.42,4.5,4.17,37,2.05,1.95,1.94,1.85,20,-0.5,1.96,1.91,2.01,1.95
SP1,08/04/12,Real Madrid,Valencia,0,0,D,0,0,D,33,17,10,4,12,16,11,5,3,3,0,0,1.2,6.5,13,1.2,6.5,12,1.22,6,11,1.22,5.7,9.5,1.22,6,10.5,1.2,6.5,12,1.2,6.5,13,1.18,7,15,1.22,7.5,13,1.2,6,13,40,1.23,1.21,7.53,6.46,16,12.52,28,1.38,1.33,3.55,3.15,23,-2,2.08,2.01,1.9,1.84
SP1,09/04/12,Malaga,Santander,3,0,H,1,0,H,30,1,13,0,12,13,12,0,3,2,0,1,1.4,4.5,8,1.38,4.5,8.25,1.4,4.33,7.5,1.45,4.1,6,1.44,4.5,6.5,1.363,4.7,8,1.4,4.5,7.5,1.4,4.5,8,1.4,4.8,9.5,1.4,4.33,8,37,1.45,1.38,5.18,4.59,9.81,8.22,34,1.73,1.66,2.34,2.18,20,-1.25,1.87,1.83,2.1,2.03
SP1,10/04/12,Barcelona,Getafe,4,0,H,2,0,H,14,2,7,0,9,10,13,5,1,1,0,0,1.06,13,26,1.06,11,29,1.06,11,26,1.07,7.5,20,1.08,10.5,23,1.05,12,29,1.06,12,29,1.06,11,34,1.07,15,41,1.07,11,29,38,1.08,1.06,16.15,12.5,49,29.69,24,1.27,1.23,4.5,3.91,22,-3,2.07,2.03,1.89,1.84
SP1,10/04/12,Osasuna,Espanol,2,0,H,0,0,D,14,4,4,0,13,17,4,3,3,4,0,2,2.5,3.25,2.8,2.25,3.3,3.1,2.5,3.2,2.75,2.3,3.1,2.9,2.25,3.2,3.2,2.375,3.3,2.875,2.5,3.3,2.8,2.38,3.3,3,2.5,3.3,3,2.25,3.25,3.1,38,2.62,2.46,3.35,3.25,3.1,2.91,36,2.11,2.03,1.85,1.77,23,0,1.86,1.8,2.13,2.05
SP1,10/04/12,Sociedad,Betis,1,1,D,0,0,D,17,12,4,6,10,10,9,5,0,3,0,0,2.25,3.4,3.1,2.2,3.3,3.2,2.25,3.25,3.1,2.3,3,3,2.2,3.3,3.2,2.2,3.3,3.2,2.25,3.3,3.2,2.15,3.4,3.4,2.25,3.5,3.4,2.2,3.25,3.2,38,2.3,2.24,3.48,3.3,3.4,3.23,36,1.92,1.83,2.08,1.96,22,-0.25,1.99,1.94,1.98,1.92
SP1,11/04/12,Ath Madrid,Real Madrid,1,4,A,0,1,A,11,25,3,9,18,15,7,8,2,3,0,0,5.5,4,1.57,5.5,4.33,1.57,5.5,3.75,1.6,5.4,3.7,1.55,6,4.33,1.5,6,4,1.533,5,4.2,1.62,6,4.2,1.53,6,4.2,1.6,5.5,4,1.57,38,6,5.66,4.3,4.02,1.65,1.57,26,1.61,1.52,2.63,2.44,23,1,1.93,1.85,2.08,2.01
SP1,11/04/12,Granada,Ath Bilbao,2,2,D,1,0,H,9,19,4,5,9,13,0,11,2,3,1,0,2.63,3.4,2.6,2.8,3.3,2.45,2.6,3.25,2.6,2.7,3.2,2.4,2.8,3.4,2.4,2.75,3.25,2.5,2.8,3.5,2.4,2.8,3.4,2.5,2.75,3.5,2.62,2.75,3.2,2.5,37,2.86,2.73,3.5,3.32,2.66,2.52,34,1.95,1.83,2.08,1.96,22,0,2.01,1.96,1.95,1.87
SP1,11/04/12,Sp Gijon,Levante,3,2,H,1,1,D,24,11,5,7,21,7,7,1,5,0,0,0,2.6,3.2,2.75,2.6,3.2,2.7,2.5,3.25,2.7,2.55,3.2,2.55,2.6,3.3,2.62,2.5,3.3,2.7,2.5,3.1,2.9,2.4,3.4,2.88,2.7,3.25,2.88,2.5,3.25,2.7,38,2.73,2.55,3.4,3.24,2.9,2.74,35,2.18,2.09,1.8,1.73,24,0,1.91,1.85,2.05,1.98
SP1,11/04/12,Valencia,Vallecano,4,1,H,1,0,H,10,12,7,3,13,23,7,7,2,7,0,0,1.5,4.2,6.5,1.5,4.2,6,1.5,4,6.25,1.5,3.8,5.7,1.5,4.33,6,1.5,4,6.5,1.5,4.33,6,1.53,4.2,6,1.5,4.5,7,1.5,3.8,6,38,1.53,1.48,4.68,4.22,7.3,6.5,26,1.67,1.57,2.48,2.31,22,-1,1.8,1.77,2.22,2.1
SP1,12/04/12,Santander,Mallorca,0,3,A,0,1,A,17,12,4,6,16,21,5,5,3,1,0,0,2.7,3.2,2.63,2.45,3.2,2.85,2.4,3.3,2.8,2.6,3.2,2.5,2.5,3.1,2.9,2.55,3.25,2.7,2.5,3.2,2.9,2.5,3.25,2.88,2.75,3.2,2.8,2.4,3.25,2.8,34,2.78,2.6,3.3,3.22,2.9,2.69,29,2.2,2.1,1.78,1.71,20,0,2.05,1.94,2,1.88
SP1,12/04/12,Sevilla,Zaragoza,3,0,H,3,0,H,22,10,8,2,15,15,7,2,1,3,0,0,1.44,4.33,7,1.45,4.33,6.75,1.5,4,6.25,1.5,3.8,5.7,1.53,4.33,5.5,1.45,4.333,6.5,1.5,4,7,1.5,4.2,6.5,1.5,4.5,7.5,1.5,4,6,36,1.5,1.46,4.6,4.18,8,6.96,31,1.77,1.69,2.24,2.13,19,-1.25,2.04,2,1.91,1.86
SP1,12/04/12,Villarreal,Malaga,2,1,H,0,0,D,9,9,3,4,14,15,4,2,0,4,0,1,2.5,3.3,2.8,2.5,3.4,2.85,2.6,3.25,2.6,2.45,3.2,2.65,2.5,3.3,2.75,2.5,3.3,2.7,2.62,3.1,2.75,2.5,3.4,2.8,2.62,3.4,2.88,2.6,3.25,2.6,34,2.62,2.47,3.4,3.26,2.95,2.8,31,1.95,1.87,2,1.92,18,-0.25,2.2,2.11,1.82,1.76
SP1,14/04/12,Levante,Barcelona,1,2,A,1,0,H,5,16,2,8,16,7,1,6,5,2,0,0,15,6,1.2,12,6,1.22,12,6.25,1.2,10,5,1.25,12,6,1.22,13,6.6,1.181,12,6,1.22,13,6,1.22,15,6.5,1.22,11,6.5,1.2,40,17.56,13.86,7.35,6.4,1.25,1.2,27,1.54,1.46,2.8,2.59,21,1.75,2.15,2.08,1.83,1.79
SP1,14/04/12,Real Madrid,Sp Gijon,3,1,H,1,1,D,24,3,6,2,7,26,5,1,2,5,0,1,1.06,11,29,1.06,10.5,31,1.06,11,26,1.07,7.5,20,1.07,10,21,1.062,10.5,26,1.08,10,23,1.07,11,29,1.07,17,34,1.07,10,23,40,1.08,1.06,18.18,11.58,45,30.69,27,1.29,1.23,4.65,3.87,21,-3,2.02,1.97,1.93,1.89
SP1,15/04/12,Ath Bilbao,Mallorca,1,0,H,1,0,H,13,11,2,1,12,17,7,5,1,4,0,0,1.67,3.8,5,1.65,3.8,5,1.67,3.75,4.75,1.65,3.5,4.6,1.67,3.75,5,1.65,3.75,5,1.67,3.75,5,1.7,3.75,5,1.7,4,5.4,1.67,3.5,5,39,1.73,1.68,3.95,3.68,5.5,5.05,36,1.82,1.75,2.18,2.05,21,-0.75,1.89,1.84,2.11,2.02
SP1,15/04/12,Betis,Osasuna,1,0,H,1,0,H,10,5,4,1,10,7,3,3,1,2,0,1,1.91,3.5,4,1.88,3.4,4.1,1.9,3.4,4,1.95,3.3,3.5,2,3.5,3.5,1.909,3.5,3.8,1.91,3.4,4,1.95,3.4,4,1.91,3.6,4.33,1.91,3.4,3.8,40,1.95,1.9,3.68,3.45,4.54,4.07,36,2,1.93,1.94,1.86,20,-0.75,2.22,2.15,1.78,1.73
SP1,15/04/12,Espanol,Valencia,4,0,H,2,0,H,16,4,5,1,15,19,6,3,3,5,0,0,2.88,3.4,2.38,3.1,3.4,2.3,2.9,3.3,2.35,2.8,3.2,2.3,2.9,3.3,2.38,3.1,3.25,2.25,2.9,3.25,2.4,2.9,3.4,2.4,3,3.4,2.4,2.8,3.3,2.4,40,3.1,2.93,3.5,3.31,2.5,2.37,36,2,1.92,1.95,1.87,24,0,2.22,2.12,1.8,1.73
SP1,15/04/12,Malaga,Sociedad,1,1,D,1,0,H,19,10,6,2,11,9,15,6,2,0,0,1,1.5,4.2,6.5,1.48,4,7,1.48,4,6.5,1.5,3.8,5.7,1.53,4.33,5.5,1.5,4.2,6,1.5,4,7,1.53,4.2,6,1.53,4.2,7,1.53,4,5.5,40,1.53,1.49,4.6,4.14,7.4,6.53,28,1.68,1.6,2.43,2.24,22,-1,1.85,1.81,2.11,2.05
SP1,15/04/12,Vallecano,Ath Madrid,0,1,A,0,0,D,12,9,3,4,22,17,9,3,6,2,0,0,2.8,3.4,2.4,2.9,3.4,2.45,2.8,3.3,2.4,2.6,3.2,2.5,2.8,3.4,2.4,2.875,3.25,2.4,2.88,3.3,2.38,2.8,3.4,2.5,3.1,3.5,2.38,2.8,3.3,2.4,40,3.2,2.93,3.55,3.32,2.5,2.37,35,1.84,1.77,2.15,2.03,21,0.25,1.87,1.82,2.1,2.03
SP1,15/04/12,Villarreal,Santander,1,1,D,0,0,D,19,7,5,3,15,6,7,6,2,2,0,0,1.5,4,7,1.5,4,6.5,1.55,4,5.5,1.5,3.8,5.7,1.57,3.75,6,1.5,4.2,6,1.5,4,6.5,1.53,4,6.5,1.5,4.3,7.5,1.53,4,5.5,40,1.55,1.51,4.4,4.04,7.7,6.5,36,1.84,1.77,2.12,2.02,22,-1,1.88,1.83,2.1,2.03
SP1,15/04/12,Zaragoza,Granada,1,0,H,1,0,H,8,10,4,0,25,10,2,3,3,3,1,0,2.1,3.4,3.4,2.05,3.3,3.6,2.1,3.3,3.4,2.1,3.3,3.1,2.15,3.25,3.4,2.1,3.3,3.4,2.1,3.3,3.5,2.05,3.3,3.75,2.25,3.4,3.5,2.05,3.3,3.4,40,2.32,2.18,3.45,3.29,3.75,3.33,35,2,1.9,1.98,1.89,21,-0.25,2.01,1.94,1.95,1.91
SP1,16/04/12,Getafe,Sevilla,5,1,H,1,1,D,12,15,7,3,9,10,7,7,2,2,0,0,2.6,3.3,2.63,2.7,3.25,2.7,2.55,3.2,2.7,2.55,3.1,2.55,2.6,3.2,2.7,2.5,3.3,2.7,2.5,3.3,2.75,2.6,3.3,2.75,2.62,3.4,2.75,2.5,3.25,2.7,40,2.74,2.6,3.52,3.27,2.8,2.67,36,2.06,1.98,1.88,1.81,24,0,2,1.92,1.96,1.91
SP1,21/04/12,Barcelona,Real Madrid,1,2,A,0,1,A,14,14,3,6,11,20,4,7,2,4,0,0,1.62,4,5,1.67,4.33,4.5,1.65,3.75,5,1.67,3.8,5,1.67,4.2,4.33,1.666,3.8,4.75,1.67,3.75,5,1.67,4,5,1.67,4.3,5.2,1.67,3.75,4.75,41,1.7,1.65,4.4,3.96,5.38,4.94,32,1.64,1.59,2.48,2.3,22,0.75,1.85,1.82,2.12,2.05
SP1,21/04/12,Mallorca,Zaragoza,1,0,H,1,0,H,12,11,4,3,18,15,9,2,3,3,0,0,1.8,3.6,4.33,1.87,3.5,4,1.85,3.5,4,1.8,3.4,4,1.85,3.4,4,1.85,3.55,4,1.8,3.5,4.5,1.87,3.5,4.2,1.85,3.8,4.4,1.83,3.5,4,41,1.9,1.83,3.83,3.58,4.6,4.17,38,1.95,1.84,2.04,1.95,21,0.75,2.11,2.07,1.85,1.81
SP1,21/04/12,Sevilla,Levante,1,1,D,1,1,D,22,7,5,2,8,19,11,2,3,5,0,0,1.57,3.8,6,1.55,4,5.75,1.57,3.75,5.75,1.6,3.6,5,1.62,4,5,1.6,3.75,5.5,1.53,4,6,1.62,3.8,5.5,1.55,4.2,6.5,1.62,3.9,5,41,1.62,1.56,4.33,3.91,6.68,5.9,36,1.8,1.71,2.2,2.11,23,-1,1.96,1.91,2.02,1.95
SP1,21/04/12,Sp Gijon,Vallecano,2,1,H,1,0,H,16,10,6,4,18,17,11,7,4,2,0,2,2.3,3.4,3,2.25,3.3,3.1,2.3,3.3,3,2.3,3.3,2.75,2.25,3.4,3.1,2.3,3.4,2.9,2.3,3.3,3.1,2.2,3.4,3.3,2.25,3.6,3.3,2.3,3.4,2.88,41,2.3,2.25,3.64,3.37,3.4,3.08,35,1.75,1.69,2.25,2.13,23,0,1.68,1.63,2.42,2.27
SP1,22/04/12,Ath Madrid,Espanol,3,1,H,1,1,D,17,13,7,1,14,11,6,5,3,2,0,0,1.57,3.75,6,1.62,3.9,5.5,1.6,3.75,5.5,1.65,3.5,4.6,1.62,4,5,1.615,3.8,5.25,1.62,3.75,5.5,1.62,3.9,5.5,1.62,4.1,6,1.57,3.8,5.5,40,1.64,1.6,4.2,3.79,6.1,5.62,32,1.82,1.7,2.21,2.09,22,-1,2.08,2.04,1.89,1.83
SP1,22/04/12,Granada,Getafe,1,0,H,1,0,H,11,7,6,2,6,15,6,1,2,2,0,0,2.25,3.25,3.2,2.15,3.3,3.3,2.25,3.25,3.1,2.35,3.3,2.7,2.3,3.3,3,2.25,3.3,3.1,2.3,3.25,3.1,2.25,3.3,3.25,2.38,3.3,3.3,2.25,3.25,3.1,41,2.36,2.26,3.4,3.28,3.5,3.13,38,2,1.89,2,1.89,22,-0.25,2.02,1.96,1.95,1.9
SP1,22/04/12,Santander,Ath Bilbao,0,1,A,0,1,A,11,9,3,2,14,16,6,12,2,2,0,0,3.6,3.5,2,3.8,3.55,1.88,3.75,3.5,1.9,3.3,3.3,2,3.75,3.6,1.91,3.8,3.5,1.909,4,3.5,1.91,3.75,3.4,2,3.9,3.5,2.05,3.75,3.5,1.91,41,4.05,3.71,3.6,3.43,2.1,1.98,38,1.97,1.88,2.02,1.9,20,0.5,1.86,1.83,2.11,2.05
SP1,22/04/12,Sociedad,Villarreal,1,1,D,0,1,A,18,13,4,4,11,14,6,1,3,2,0,0,2.25,3.25,3.2,2.25,3.3,3.1,2.3,3.2,3.1,2.2,3.1,3.1,2.2,3.3,3.2,2.3,3.3,3,2.3,3.25,3.1,2.3,3.25,3.25,2.4,3.3,3.2,2.25,3.25,3.1,41,2.43,2.32,3.48,3.25,3.25,3.06,38,1.95,1.84,2.02,1.95,23,0,1.73,1.67,2.33,2.2
SP1,22/04/12,Valencia,Betis,4,0,H,1,0,H,14,8,7,2,18,8,4,2,2,2,0,2,1.62,3.75,5.5,1.62,4,5.5,1.6,3.75,5.5,1.5,3.9,5.5,1.57,4,5.5,1.6,3.75,5.5,1.57,3.75,6,1.62,3.9,5.5,1.62,4.2,6,1.57,3.8,5.5,41,1.65,1.6,4.27,3.83,6.1,5.53,30,1.8,1.67,2.23,2.12,23,-1,2.12,2.07,1.85,1.8
SP1,23/04/12,Osasuna,Malaga,1,1,D,0,0,D,12,14,4,4,9,12,6,9,2,1,0,0,3.1,3.3,2.3,2.95,3.4,2.4,2.9,3.2,2.4,2.55,3.2,2.55,2.88,3.3,2.4,2.85,3.3,2.4,2.8,3.25,2.5,2.75,3.4,2.5,3.12,3.25,2.5,2.7,3.25,2.5,37,3.15,2.9,3.4,3.25,2.55,2.39,33,1.91,1.79,2.11,2,22,0,2.28,2.16,1.85,1.7
SP1,28/04/12,Espanol,Sp Gijon,0,3,A,0,0,D,18,11,5,6,12,12,10,5,2,3,0,0,1.67,3.75,5,1.67,3.8,4.75,1.65,3.75,5,1.65,3.5,4.6,1.67,3.75,5,1.615,3.8,5.2,1.62,3.8,5.5,1.7,3.75,5,1.62,4.1,6,1.67,3.6,5,41,1.7,1.62,4.16,3.77,6.08,5.43,30,1.8,1.67,2.26,2.13,22,-1,2.12,2.06,1.85,1.8
SP1,28/04/12,Getafe,Mallorca,1,3,A,0,1,A,12,16,3,9,8,16,7,3,4,3,0,0,1.91,3.4,4,1.95,3.3,3.9,1.9,3.5,3.75,1.9,3.3,3.7,1.83,3.5,4.2,1.95,3.4,3.75,2,3.3,3.75,2,3.5,3.75,1.95,3.5,4.2,1.95,3.3,3.8,41,2,1.94,3.63,3.4,4.25,3.88,38,1.95,1.87,2.02,1.92,20,-0.5,2.02,1.96,1.94,1.9
SP1,28/04/12,Levante,Granada,3,1,H,0,0,D,9,9,5,3,10,10,3,0,1,3,0,0,1.83,3.5,4.33,1.85,3.5,4.1,1.85,3.3,4.25,1.8,3.4,4,1.8,3.6,4.33,1.85,3.6,4,1.85,3.4,4.33,1.91,3.5,4,1.91,3.7,4.3,1.83,3.4,4.33,41,1.93,1.87,3.69,3.46,4.5,4.14,38,1.95,1.85,2.02,1.94,21,-0.5,1.93,1.89,2.01,1.96
SP1,28/04/12,Sociedad,Santander,3,0,H,0,0,D,17,14,5,5,13,17,5,5,1,5,0,0,1.5,4,6.5,1.5,4,6.5,1.53,4,5.75,1.55,3.8,5.2,1.53,4,6,1.5,4.2,6,1.55,4,6,1.5,4.2,6.5,1.53,4.3,7,1.53,3.8,6,41,1.57,1.51,4.53,4.03,7.4,6.49,35,1.83,1.75,2.16,2.05,24,-1,1.89,1.84,2.08,2.01
SP1,28/04/12,Villarreal,Osasuna,1,1,D,1,0,H,20,9,6,2,12,12,6,5,1,2,0,0,1.8,3.5,4.5,1.8,3.5,4.4,1.75,3.5,4.5,1.8,3.4,4,1.85,3.6,3.75,1.8,3.5,4.333,1.8,3.5,4.6,1.83,3.4,4.75,1.8,3.75,5,1.83,3.4,4.33,41,1.85,1.79,3.78,3.5,5.04,4.51,38,2.05,1.95,1.9,1.84,21,-0.5,1.83,1.76,2.17,2.11
SP1,29/04/12,Betis,Ath Madrid,2,2,D,0,0,D,9,22,3,6,19,17,3,10,3,2,0,0,3.2,3.3,2.25,3.25,3.4,2.25,3.1,3.25,2.25,3,3.2,2.2,3.2,3.3,2.2,3,3.4,2.25,3.1,3.4,2.25,3.1,3.4,2.25,3.3,3.6,2.2,3,3.3,2.3,38,3.45,3.17,3.46,3.33,2.28,2.2,35,1.97,1.85,2,1.93,18,0.25,2.04,1.98,1.95,1.88
SP1,29/04/12,Malaga,Valencia,1,0,H,1,0,H,16,5,7,1,7,27,7,6,3,3,0,1,2.2,3.4,3.2,2.25,3.4,3.2,2.2,3.25,3.2,2.15,3.2,3.1,2.25,3.5,3,2.25,3.15,3.2,2.25,3.25,3.2,2.25,3.5,3.1,2.2,3.6,3.4,2.25,3.3,3.1,39,2.3,2.18,3.65,3.35,3.5,3.21,33,1.85,1.74,2.16,2.04,19,-0.25,1.91,1.86,2.07,2
SP1,29/04/12,Real Madrid,Sevilla,3,0,H,1,0,H,15,10,5,3,14,7,9,4,3,2,0,0,1.22,6,13,1.23,6.25,10.5,1.2,6.5,11,1.22,5.3,11,1.2,6.5,12,1.222,6,11.5,1.25,6.5,9.5,1.2,6.5,13,1.25,6.5,12,1.25,5.5,11,40,1.27,1.23,6.55,6.05,13,11.56,28,1.38,1.31,3.5,3.26,22,-2,2.1,1.99,1.97,1.86
