Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E3,09/04/03,Shrewsbury,Wrexham,1,2,A,0,1,A,R Pearson,6,8,1,3,11,7,4,2,5,1,0,0,2.5,3.4,2.375,2.75,3.3,2.26,2.6,3,2.2,2.75,3.25,2.2,2.63,3.2,2.38,2.7,3.25,2.3,2.75,3.2,2.25,,,,,
E3,12/04/03,Boston,Hull,0,1,A,0,0,D,F Stretton,11,12,7,6,12,13,9,8,1,3,0,0,2,3.25,3.25,2.15,3.2,2.95,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,,,,,
E3,12/04/03,Bournemouth,Southend,1,0,H,1,0,H,R Beeby,11,7,1,2,13,9,10,4,1,1,0,0,1.533,3.75,5,1.5,3.6,5.75,1.5,3.4,4.7,1.444,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.53,3.6,5,,,,,
E3,12/04/03,Bury,Carlisle,1,1,D,1,0,H,P Joslin,8,4,2,4,9,12,5,5,0,1,0,0,1.667,3.5,4.333,1.7,3.4,4.25,1.7,3.2,3.7,1.8,3.25,3.75,1.67,3.5,4.33,1.667,3.5,4.333,1.72,3.4,4,,,,,
E3,12/04/03,Cambridge,Exeter,2,1,H,0,1,A,M Cooper,12,12,8,9,15,15,7,5,3,1,0,0,1.667,3.5,4.333,1.6,3.4,5,1.7,3.2,3.7,1.667,3.4,4.333,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,,,,,
E3,12/04/03,Darlington,Shrewsbury,5,1,H,3,0,H,P Prosser,14,9,9,7,19,26,4,2,2,4,0,0,1.909,3.4,3.4,1.9,3.25,3.5,1.9,3.1,3,1.909,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.1,3.6,,,,,
E3,12/04/03,Hartlepool,Leyton Orient,4,1,H,1,0,H,E Evans,12,12,5,5,12,11,7,4,0,1,0,0,1.533,3.5,5.5,1.5,3.5,6,1.4,3.6,5.5,1.444,3.6,6.5,1.5,3.5,6,1.5,3.5,6,1.44,3.6,6.5,,,,,
E3,12/04/03,Oxford,Kidderminster,2,1,H,1,1,D,I Williamson,7,6,5,3,11,7,7,8,2,2,0,0,1.909,3.25,3.5,1.9,3.4,3.25,1.9,3.1,3,2,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.4,3.25,,,,,
E3,12/04/03,Rushden & D,Lincoln,1,0,H,1,0,H,M Fletcher,12,7,10,5,15,13,5,1,3,2,0,0,1.667,3.4,4.5,1.65,3.35,4.75,1.65,3.2,3.9,1.667,3.4,4.333,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5,,,,,
E3,12/04/03,Swansea,Scunthorpe,1,1,D,1,0,H,A Butler,11,13,7,8,15,19,9,20,1,4,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3,2.35,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5,,,,,
E3,12/04/03,Torquay,Macclesfield,2,2,D,1,2,A,P Rejer,18,8,12,5,7,12,4,2,0,3,0,0,1.667,3.5,4.333,1.65,3.35,4.75,1.65,3.1,4,1.571,3.5,5,1.62,3.4,5,1.615,3.5,4.75,1.66,3.4,4.33,,
E3,12/04/03,Wrexham,Bristol Rvs,3,2,H,2,1,H,A Hall,12,9,7,4,20,18,9,1,0,1,0,0,1.615,3.6,4.5,1.6,3.45,4.95,1.6,3.3,4,1.615,3.5,4.5,1.62,3.4,5,1.615,3.5,4.75,1.61,3.5,4.5,,
E3,12/04/03,York,Rochdale,2,2,D,1,1,D,J P Robinson,13,9,9,5,13,11,3,6,1,2,0,0,1.615,3.6,4.5,1.6,3.5,4.95,1.6,3.3,4,1.571,3.5,5,1.57,3.6,5,1.571,3.6,5,1.57,3.5,5,,
E3,15/04/03,Carlisle,York,1,1,D,0,0,D,P Rejer,3,4,2,2,13,16,4,1,0,1,0,0,2.5,3.4,2.37,2.6,3.3,2.4,2.35,3,2.35,2.75,3.2,2.25,2.5,3.4,2.38,2.5,3.3,2.4,2.5,3.25,2.4,,
E3,15/04/03,Rochdale,Kidderminster,0,1,A,0,0,D,E Ilderton,8,11,3,3,5,7,8,10,1,1,0,0,2.37,3.4,2.5,2.32,3.3,2.7,2.2,3,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.3,2.62,2.37,3.1,2.62,,
E3,15/04/03,Shrewsbury,Macclesfield,2,3,A,2,2,D,H Webb,14,4,8,3,6,7,9,3,1,3,0,0,2.2,3.25,2.8,2.28,3.25,2.8,2.3,3,2.4,2.38,3.2,2.6,2.25,3.25,2.75,2.25,3.3,2.7,2.3,3.2,2.62,,
E3,18/04/03,Rochdale,Bury,1,2,A,1,1,D,M Dean,17,14,12,9,10,13,6,7,2,1,0,0,2.625,3.2,2.375,2.6,3.25,2.4,2.4,3,2.3,2.6,3.2,2.375,2.5,3.4,2.38,2.5,3.4,2.375,2.5,3.25,2.4,,
E3,19/04/03,Bristol Rvs,Cambridge,3,1,H,1,0,H,R Beeby,11,11,7,3,13,17,12,4,1,2,0,0,2.375,3.4,2.5,2.5,3.3,2.51,2.3,3.1,2.3,2.25,3.2,2.75,2.38,3.4,2.5,2.3,3.4,2.6,2.5,3.25,2.4,,
E3,19/04/03,Carlisle,Rushden & D,1,2,A,0,0,D,S Mathieson,9,9,4,4,13,13,4,4,2,2,1,0,2.8,3.5,2.1,2.9,3.3,2.21,2.7,3.1,2.1,3,3.2,2.1,2.88,3.4,2.1,2.875,3.4,2.1,3,3.2,2.1,,
E3,19/04/03,Exeter,Oxford,2,2,D,2,1,H,P Walton,8,7,2,0,10,10,8,6,3,1,0,0,2.8,3.5,2.1,2.82,3.3,2.25,2.6,3,2.2,2.75,3.25,2.2,2.75,3.4,2.2,2.75,3.4,2.2,2.8,3.2,2.2,,
E3,19/04/03,Hull,Bournemouth,3,1,H,2,1,H,E Ilderton,19,12,12,7,6,7,6,3,1,2,0,0,2.5,3.4,2.375,2.52,3.25,2.5,2.35,3,2.35,2.5,3.2,2.5,2.5,3.4,2.38,2.5,3.3,2.4,2.3,3.2,2.62,,
E3,19/04/03,Kidderminster,Wrexham,0,2,A,0,1,A,F Stretton,4,6,1,5,10,5,7,9,3,1,0,0,2.5,3.4,2.375,2.52,3.3,2.45,2.35,3,2.35,2.5,3.25,2.4,2.5,3.4,2.38,2.6,3.4,2.3,2.5,3.25,2.4,,
E3,19/04/03,Leyton Orient,Swansea,3,1,H,1,1,D,P Danson,11,5,8,3,14,10,9,2,2,3,0,0,2.1,3.25,3,2.12,3.25,3.1,2.1,2.9,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3,,
E3,19/04/03,Lincoln,York,1,0,H,1,0,H,E Evans,6,8,3,3,11,14,4,5,2,1,1,0,2.2,3.4,2.75,2.22,3.25,2.9,2.1,3,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,,
E3,19/04/03,Macclesfield,Darlington,1,0,H,1,0,H,G Cain,11,8,3,2,5,15,4,1,0,0,0,0,2,3.25,3.25,2.15,3.2,3.1,2.1,2.8,3,1.909,3.4,3.25,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,
E3,19/04/03,Scunthorpe,Hartlepool,4,0,H,1,0,H,M Thorpe,14,16,10,6,13,11,4,11,3,2,0,0,2.4,3.2,2.6,2.42,3.25,2.63,2.3,3,2.4,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,,
E3,19/04/03,Shrewsbury,Boston,1,2,A,0,1,A,M Fletcher,18,6,5,2,15,14,6,4,1,4,0,0,2.2,3.25,2.8,2.25,3.3,2.83,2.2,3,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,,,,,,,,,,
E3,19/04/03,Southend,Torquay,3,0,H,2,0,H,A Butler,12,4,5,3,9,11,5,7,0,1,0,0,2.5,3.4,2.375,2.52,3.3,2.45,2.4,3,2.3,2.6,3.2,2.375,2.5,3.4,2.38,2.5,3.3,2.4,2.5,3.25,2.4,,,,,,,,,,,
E3,21/04/03,Boston,Southend,1,0,H,0,0,D,S Mathieson,9,5,5,0,6,10,10,5,0,0,0,0,1.833,3.5,3.5,2,3.3,3.2,1.85,3,3.3,1.8,3.4,3.6,1.83,3.5,3.5,1.85,3.5,3.5,2,3.2,3.2,,,,,,,,,,,
E3,21/04/03,Bournemouth,Shrewsbury,2,1,H,2,1,H,L Cable,12,7,9,5,12,11,6,5,1,4,0,0,1.5,3.6,5.5,1.43,3.8,6.5,1.45,3.5,5,1.4,4,6.5,1.5,3.75,5.5,1.5,3.75,5.5,1.44,3.75,6,,,,,,,,,,,
E3,21/04/03,Bury,Scunthorpe,0,0,D,0,0,D,R Olivier,10,4,5,2,12,15,7,4,1,0,0,0,1.909,3.5,3.2,2,3.35,3.15,2,2.9,3,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,3,2,3.4,3,,,,,,,,,,,
E3,21/04/03,Darlington,Hull,2,0,H,0,0,D,M Cooper,14,10,5,3,12,20,8,7,2,2,0,0,2.3,3.2,2.7,2.2,3.25,2.85,2.1,3,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,,,,,,,,,,
E3,21/04/03,Hartlepool,Rochdale,2,2,D,1,2,A,S Baines,20,10,9,6,7,18,5,3,0,0,0,0,1.444,3.75,6,1.45,3.75,6.4,1.45,3.6,4.8,1.444,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.4,3.75,7,,,,,,,,,,,
E3,21/04/03,Oxford,Bristol Rvs,0,1,A,0,0,D,E Wolstenholme,17,12,7,9,17,16,11,2,1,2,0,0,1.667,3.5,4.333,1.6,3.45,5.1,1.65,3.1,4,1.667,3.4,4.333,1.67,3.5,4.33,1.667,3.5,4.333,1.66,3.3,4.5,,,,,,,,,,,
E3,21/04/03,Rushden & D,Macclesfield,3,0,H,1,0,H,T Parkes,12,8,7,1,7,7,2,8,0,0,0,0,1.4,3.75,7,1.5,3.55,6,1.45,3.5,5,1.4,4,6.5,1.36,4,7.5,1.364,4,7.5,1.44,3.75,6,,,,,,,,,,,
E3,21/04/03,Swansea,Exeter,0,1,A,0,0,D,A Kaye,12,14,4,6,15,15,8,8,0,1,0,0,1.8,3.4,3.6,1.85,3.3,3.65,1.85,3.1,3.2,1.833,3.4,3.5,1.91,3.4,3.4,1.909,3.4,3.4,1.8,3.4,3.6,,,,,,,,,,,
E3,21/04/03,Torquay,Leyton Orient,2,2,D,1,1,D,M Fletcher,11,9,7,6,13,15,6,5,0,3,0,0,1.615,3.6,4.333,1.6,3.45,5,1.5,3.4,4.7,1.5,3.6,5.5,1.53,3.6,5.5,1.533,3.6,5.5,1.53,3.6,5,,,,,,,,,,,
E3,21/04/03,Wrexham,Carlisle,6,1,H,3,0,H,I Williamson,16,6,10,4,11,20,11,5,1,4,0,0,1.533,3.75,5,1.45,3.75,6.4,1.5,3.5,4.5,1.533,3.75,5,1.5,3.75,5.5,1.5,3.75,5.5,1.53,3.6,5,,,,,,,,,,,
E3,21/04/03,York,Kidderminster,0,0,D,0,0,D,M Cowburn,10,10,5,5,9,15,7,8,1,3,0,0,1.727,3.6,3.75,1.8,3.4,3.75,1.75,3.1,3.6,1.8,3.25,3.75,1.83,3.4,3.6,1.833,3.4,3.6,1.8,3.5,3.5,,,,,,,,,,,
E3,22/04/03,Cambridge,Lincoln,0,0,D,0,0,D,D Crick,7,11,3,7,16,16,8,6,0,2,0,0,2.25,3.4,2.6,2.25,3.2,2.8,2.2,3,2.6,2.2,3.25,2.75,2.3,3.4,2.6,2.3,3.4,2.6,2.2,3.25,2.75,,,,,,,,,,,
E3,26/04/03,Boston,Macclesfield,2,1,H,1,0,H,S Baines,9,4,3,1,14,11,4,4,0,1,0,0,1.727,3.75,3.75,1.95,3.4,3.4,1.9,3,3.1,1.727,3.5,3.75,1.83,3.25,3.75,1.85,3.25,3.6,1.9,3.3,3.3,,,,,,,,,,,
E3,26/04/03,Bournemouth,Lincoln,0,1,A,0,1,A,A Penn,13,6,6,2,11,11,6,4,0,3,0,0,1.727,3.5,4,1.73,3.4,4,1.75,3.1,3.6,1.727,3.4,4,1.83,3.25,3.75,1.75,3.4,3.8,1.72,3.4,4,,,,,,,,,,,
E3,26/04/03,Bristol Rvs,Darlington,2,1,H,1,0,H,A Bates,8,8,2,1,16,9,5,6,1,2,0,0,1.727,3.5,4,1.75,3.45,4.1,1.8,2.9,3.6,1.571,3.75,4.5,1.73,4,3.4,1.7,3.25,4.333,1.83,3.3,3.6,,
E3,26/04/03,Hartlepool,Shrewsbury,3,0,H,2,0,H,L Mason,14,6,8,4,17,17,11,6,4,3,0,1,1.533,3.75,5,1.53,3.8,5.35,,,,1.571,3.75,4.5,1.57,3.5,5,1.5,4,4.75,1.57,3.75,4.5,,
E3,26/04/03,Hull,Kidderminster,4,1,H,2,0,H,P Crossley,17,10,8,3,12,13,4,7,1,1,0,0,2.375,3.4,2.5,2.1,3.35,3.05,2.1,3,2.8,2.25,3.2,2.75,2.1,3.25,3,2.1,3.25,2.9,2,3.4,3,,
E3,26/04/03,Leyton Orient,Rushden & D,0,0,D,0,0,D,P Prosser,3,14,0,8,7,13,5,12,0,1,0,0,4,3.5,1.727,3.5,3.45,1.9,3.2,3.1,1.85,3.5,3.5,1.8,3.75,3.4,1.8,3.6,3.3,1.833,3.6,3.3,1.83,,
E3,26/04/03,Rochdale,Swansea,1,2,A,1,1,D,F Stretton,11,10,6,3,16,12,2,7,0,0,0,0,2.25,3.4,2.625,2.25,3.35,2.8,,,,2.2,3.25,2.75,2.2,3.4,2.75,2.25,3.2,2.7,2.25,3.3,2.62,,
E3,26/04/03,Scunthorpe,Oxford,2,0,H,1,0,H,G Laws,13,8,5,4,12,20,9,3,2,2,0,1,2.1,3.4,2.8,2.1,3.3,3.12,2.1,3,2.8,2.1,3.4,2.875,2.1,3.25,3,2.1,3.25,2.9,2,3.2,3.2,,
E3,26/04/03,Southend,Bury,1,2,A,1,1,D,P Taylor,11,7,4,4,5,14,11,8,1,0,0,0,3.4,3.4,1.909,2.77,3.35,2.25,2.8,3,2.1,3,3.4,2,3,3.5,2,2.9,3.25,2.1,2.62,3.5,2.2,,
E3,26/04/03,Torquay,Carlisle,2,3,A,0,3,A,P Walton,12,9,9,7,12,18,3,4,4,1,0,0,1.615,3.6,4.333,1.67,3.45,4.6,1.6,3.3,4,1.727,3.5,3.75,1.62,3.75,4.5,1.615,3.6,4.333,1.66,3.4,4.33,,
E3,26/04/03,Wrexham,Cambridge,5,0,H,3,0,H,E Ilderton,10,3,8,2,10,9,5,1,1,1,0,1,1.5,3.6,5.5,1.5,3.75,6,1.5,3.4,4.7,1.4,4.333,5.5,1.5,3.75,5.5,1.5,3.6,5.5,1.53,3.4,5.5,,
E3,26/04/03,York,Exeter,0,2,A,0,1,A,P Dowd,11,12,8,4,16,16,5,4,3,4,0,0,1.615,3.6,4.333,1.63,3.5,4.85,1.6,3.3,4,1.727,3.5,3.75,1.62,3.75,4.5,1.615,3.5,4.5,1.61,3.6,4.33,,
E3,29/04/03,Leyton Orient,Wrexham,0,1,A,0,1,A,M Cooper,11,6,4,2,10,11,4,5,3,1,1,0,2.75,3.25,2.25,2.72,3.4,2.27,2.4,3,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.2,2.3,,
E3,29/04/03,Rochdale,Hull,2,1,H,2,0,H,P Prosser,16,11,10,4,12,5,6,4,3,2,0,0,2.375,3.2,2.625,2.47,3.4,2.52,2.35,3,2.35,2.75,3.2,2.25,2.38,3.2,2.62,2.375,3.25,2.6,2.4,3.4,2.4,,
E3,29/04/03,Shrewsbury,Carlisle,2,3,A,1,2,A,B Curson,9,9,2,6,17,24,9,3,3,4,1,0,2.25,3.5,2.6,2.27,3.4,2.72,,,,2.5,3.25,2.4,2.62,3.2,2.38,2.25,3.4,2.625,2.25,3.3,2.62,,
E3,03/05/03,Bury,Wrexham,0,3,A,0,1,A,A Bates,8,19,6,5,14,13,7,2,1,0,0,0,2.3,3.2,2.7,2.27,3.3,2.75,,,,2.375,3.2,2.6,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,,
E3,03/05/03,Cambridge,Boston,1,2,A,0,1,A,G Poll,11,19,8,13,11,21,7,5,1,2,0,0,1.909,3.25,3.5,1.92,3.4,3.4,,,,1.833,3.4,3.5,1.83,3.4,3.6,1.833,3.4,3.6,1.8,3.3,3.75,,
E3,03/05/03,Carlisle,Bournemouth,0,2,A,0,0,D,M Clattenburg,4,17,2,9,9,13,2,5,0,1,0,0,2.375,3.6,2.375,2.5,3.35,2.4,,,,2.5,3.2,2.5,2.5,3.4,2.38,2.5,3.3,2.375,2.5,3.3,2.37,,
E3,03/05/03,Darlington,Leyton Orient,2,2,D,1,2,A,C Boyeson,19,9,9,4,12,10,6,3,0,0,0,0,1.909,3.25,3.5,1.93,3.27,3.48,,,,2,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6,,
E3,03/05/03,Exeter,Southend,1,0,H,0,0,D,M Fletcher,7,3,6,1,12,9,10,3,3,0,0,0,1.615,3.75,4.333,1.62,3.85,4.35,,,,1.667,3.75,4,1.53,4,4.6,1.533,4,4.6,1.57,3.5,5,,
E3,03/05/03,Kidderminster,Bristol Rvs,1,1,D,1,0,H,H Webb,10,10,4,4,16,8,6,2,2,2,0,0,1.833,3.25,3.75,1.85,3.3,3.77,,,,1.8,3.25,3.75,1.8,3.25,4,1.8,3.25,4,1.83,3.3,3.6,,
E3,03/05/03,Lincoln,Torquay,1,1,D,0,1,A,I Williamson,19,7,9,4,12,14,11,2,2,1,0,0,1.571,3.6,5,1.63,3.27,5.35,,,,1.444,3.6,6.5,1.62,3.2,5.5,1.615,3.2,5.5,1.61,3.1,5.5,,
E3,03/05/03,Macclesfield,Rochdale,3,2,H,0,1,A,K Hill,12,12,3,3,13,18,8,5,1,2,0,0,2,3.25,3.25,1.94,3.3,3.35,,,,1.909,3.4,3.25,2,3.25,3.25,2,3.25,3.25,1.9,3.25,3.4,,
E3,03/05/03,Oxford,York,2,0,H,1,0,H,C Penton,13,5,4,3,17,10,3,6,0,0,0,0,1.615,3.75,4.333,1.7,3.65,4.1,,,,1.571,3.75,4.5,1.62,3.75,4.33,1.615,3.75,4.333,1.66,3.5,4.2,,
E3,03/05/03,Rushden & D,Hartlepool,1,1,D,1,0,H,L Cable,12,12,6,10,14,13,5,4,2,1,0,0,2,3.25,3.25,2.05,3.3,3.2,,,,1.909,3.4,3.25,2,3.25,3.25,2,3.25,3.25,2.1,3.2,3,,
E3,03/05/03,Shrewsbury,Scunthorpe,1,2,A,1,0,H,S Tomlin,10,9,5,4,12,10,4,9,1,1,0,0,2.5,3.6,2.25,2.85,3.4,2.13,,,,3.25,3.4,1.909,2.8,3.25,2.2,3,3.25,2.1,2.8,3.4,2.1,,
E3,03/05/03,Swansea,Hull,4,2,H,2,2,D,S Mathieson,10,8,5,5,9,12,7,5,0,1,0,0,1.667,4,3.75,1.68,3.55,4.35,,,,1.833,3.5,3.4,1.62,3.75,4.33,1.615,3.75,4.333,1.72,3.4,4,,
